viaje_id,pedido_id,orden_parada,hora_entrega_real
167,57879,8,10:12
167,54673,9,10:24
167,43803,10,11:07
167,49219,11,11:27
168,48487,1,07:00
168,29730,2,07:55
168,26114,3,08:37
168,18348,4,09:14
168,16790,5,09:22
168,47744,6,10:29
168,64267,7,10:41
168,5148,8,11:34
168,40705,9,12:00
168,19339,10,12:52
168,36161,11,13:10
168,6999,12,14:07
169,14145,1,07:34
169,36839,2,07:58
169,13470,3,08:22
169,24846,4,08:51
169,37971,5,09:10
169,62909,6,09:37
169,38772,7,10:20
169,13183,8,10:35
169,25656,9,11:05
169,17232,10,11:16
169,53675,11,11:59
169,19181,12,12:30
170,32692,1,07:22
170,48790,2,07:50
171,110475,1,08:56
171,100412,2,09:39
171,108152,3,10:10
171,92933,4,10:42
171,71779,5,10:49
171,104509,6,11:05
171,70265,7,11:39
171,75901,8,12:17
171,73822,9,12:37
171,87534,10,13:17
171,74693,11,13:49
171,77869,12,14:26
172,78711,1,08:25
172,86076,2,09:08
172,96016,3,09:30
172,84750,4,09:29
172,82421,5,09:52
172,69693,6,10:43
172,94182,7,11:01
172,108238,8,11:17
172,103936,9,11:34
172,109124,10,11:54
172,95098,11,12:10
172,107959,12,13:02
173,113405,1,09:03
173,87010,2,09:24
173,109390,3,10:09
173,91489,4,11:04
173,74833,5,11:34
173,74073,6,11:59
173,100943,7,12:46
173,99766,8,13:45
173,98444,9,13:59
173,70149,10,14:46
173,82301,11,15:20
173,104939,12,16:18
174,131835,1,08:01
174,125794,2,08:28
174,151486,3,08:54
174,161447,4,09:44
174,122835,5,09:59
174,159677,6,10:55
174,159041,7,11:07
174,133409,8,12:06
174,125118,9,12:17
174,137975,10,12:43
174,147083,11,13:34
174,123977,12,14:09
175,163769,1,09:11
175,118038,2,09:25
175,170692,3,09:51
175,164400,4,10:47
176,96444,1,07:09
176,96649,2,07:51
176,102218,3,08:00
176,98558,4,08:50
176,76892,5,09:36
176,88647,6,10:01
176,107430,7,10:31
176,91076,8,10:59
176,100031,9,11:36
176,113763,10,12:18
176,73388,11,13:20
176,96334,12,13:44
177,167369,1,07:07
177,170410,2,07:36
177,134113,3,07:54
177,115310,4,08:50
177,139961,5,09:04
177,144733,6,09:44
177,148059,7,10:17
177,169988,8,11:17
177,131008,9,11:28
177,126551,10,12:17
178,52721,1,08:59
178,55965,2,09:40
178,31448,3,10:26
179,144233,1,08:30
179,154478,2,09:36
179,143101,3,09:55
179,166284,4,10:59
179,119948,5,11:19
179,156409,6,12:05
179,135885,7,12:33
179,118501,8,13:03
180,27163,1,07:31
180,4338,2,08:04
180,32003,3,08:50
180,47410,4,08:58
180,11637,5,09:43
180,25183,6,09:54
180,5697,7,10:32
181,33760,1,08:36
181,28929,2,09:07
181,44511,3,10:06
181,41424,4,10:43
181,16280,5,11:03
181,55770,6,11:50
181,44663,7,12:20
181,59734,8,13:02
181,23074,9,13:51
181,3124,10,14:23
181,49430,11,14:57
181,40246,12,15:45
182,52188,1,08:03
182,34943,2,09:06
182,754,3,09:43
182,46180,4,10:14
182,3451,5,10:55
183,37758,1,08:40
183,21944,2,09:32
183,57880,3,09:36
183,64686,4,10:31
183,49565,5,10:50
183,24187,6,11:28
183,54038,7,12:02
183,14471,8,12:13
183,53802,9,12:39
183,62139,10,13:35
183,11845,11,13:42
183,23169,12,14:13
184,73150,1,07:31
184,97719,2,07:40
184,110989,3,08:16
184,70266,4,08:42
184,88933,5,08:54
184,90809,6,09:31
184,67952,7,09:30
184,97065,8,10:19
184,109227,9,10:43
184,68778,10,10:57
184,73601,11,11:24
184,70660,12,11:51
185,143673,1,08:57
185,168499,2,09:13
185,122223,3,10:14
185,140089,4,11:01
186,162764,1,07:13
186,147506,2,07:59
186,155294,3,08:24
186,135311,4,08:45
186,130004,5,09:13
187,116326,1,07:36
187,166762,2,08:49
187,153865,3,09:19
188,76275,1,08:57
188,92464,2,09:09
188,89378,3,10:03
188,106305,4,10:32
188,104419,5,11:22
188,66706,6,11:42
188,104510,7,12:47
188,93391,8,13:15
188,100413,9,14:05
188,90626,10,14:13
189,155392,1,07:20
189,130670,2,07:45
189,169848,3,08:31
189,148520,4,09:21
189,143992,5,09:56
189,114735,6,10:20
189,171384,7,10:54
189,152598,8,11:40
189,116903,9,12:33
189,129228,10,12:57
189,163610,11,13:38
189,140754,12,14:34
190,171742,1,09:15
190,138676,2,09:15
190,165375,3,10:09
190,157874,4,10:26
190,134416,5,10:59
190,142688,6,11:08
190,153120,7,11:40
190,145349,8,12:20
190,159042,9,12:50
190,151132,10,12:57
190,118039,11,13:27
190,167194,12,13:42
191,146234,1,08:32
191,139101,2,09:25
191,115929,3,10:02
191,127627,4,10:45
191,171046,5,11:34
191,124808,6,12:21
192,143102,1,08:02
192,123600,2,08:42
192,146334,3,09:28
192,127724,4,10:02
192,140475,5,10:26
192,121013,6,11:28
192,124996,7,11:43
192,136232,8,12:22
193,37972,1,08:12
193,34352,2,08:52
193,57122,3,09:30
193,36840,4,09:40
193,30297,5,10:41
193,33179,6,11:20
193,6116,7,11:50
193,26672,8,12:12
193,30092,9,12:39
193,61642,10,13:40
194,108807,1,08:24
194,111097,2,08:36
194,67775,3,09:07
194,67449,4,09:21
194,98136,5,09:49
194,75727,6,10:13
194,93148,7,10:14
194,70884,8,10:38
194,86077,9,11:03
194,95229,10,11:24
194,95806,11,11:49
194,92050,12,12:35
195,104940,1,07:53
195,112711,2,08:48
195,67194,3,08:54
195,100032,4,09:28
195,84963,5,09:47
195,67325,6,10:33
195,110247,7,10:27
195,78321,8,11:03
195,74449,9,11:36
195,80909,10,12:17
195,102637,11,12:11
195,101936,12,12:34
196,81525,1,09:00
196,80501,2,10:07
196,103937,3,10:55
197,60217,1,08:17
197,10196,2,08:45
197,65528,3,08:43
197,21376,4,09:26
197,38294,5,09:42
197,12593,6,10:09
197,40922,7,10:30
197,25362,8,11:02
197,19090,9,11:44
198,15006,1,07:42
198,45608,2,08:10
198,58870,3,08:37
198,41425,4,09:21
198,39316,5,09:37
198,20949,6,10:19
198,18349,7,10:17
198,1609,8,11:16
198,2916,9,11:20
198,11099,10,12:05
198,55453,11,12:37
198,34772,12,13:15
199,53290,1,06:34
199,2005,2,07:24
199,35784,3,07:21
199,21662,4,07:56
199,16445,5,08:15
199,58441,6,08:55
199,48146,7,09:08
199,63707,8,09:30
199,13307,9,10:15
199,22882,10,10:10
199,29731,11,10:40
199,51224,12,11:19
200,14472,1,06:45
200,36462,2,07:18
200,18848,3,08:11
200,14146,4,08:57
200,6691,5,09:11
200,9249,6,10:17
200,5008,7,10:42
200,46590,8,11:08
200,22052,9,12:04
200,1461,10,12:18
200,50564,11,12:51
200,50912,12,13:37
201,52551,1,09:13
202,141049,1,07:35
202,154143,2,08:20
202,150358,3,09:19
203,36841,1,06:42
203,51007,2,07:19
203,17233,3,08:07
203,55966,4,08:22
203,62140,5,09:08
203,28428,6,09:54
203,23170,7,10:05
203,881,8,10:56
203,43804,9,11:22
203,28769,10,11:53
203,2236,11,12:25
203,25657,12,13:00
204,120100,1,07:18
204,128079,2,07:42
204,124634,3,08:29
204,142461,4,08:59
204,164401,5,09:35
204,132715,6,10:24
204,162363,7,10:46
204,137976,8,11:30
205,106178,1,08:35
205,82422,2,09:17
205,80502,3,09:16
205,102219,4,10:10
205,104255,5,10:40
205,94280,6,10:58
205,80910,7,11:08
205,100944,8,11:53
205,77446,9,12:12
205,99575,10,12:40
205,85713,11,13:10
205,66502,12,13:26
206,89954,1,09:28
206,101372,2,09:57
206,74834,3,10:01
206,96650,4,10:26
206,73389,5,10:59
206,99017,6,11:15
206,109391,7,12:02
206,83841,8,12:17
206,71893,9,12:18
206,71616,10,13:00
206,109715,11,13:13
206,87011,12,13:51
207,149519,1,07:40
207,161008,2,08:03
207,124308,3,08:59
207,122541,4,09:14
207,168321,5,09:22
207,123163,6,10:13
207,162935,7,10:25
207,145888,8,11:01
207,116677,9,11:38
207,119074,10,11:56
207,139653,11,12:10
207,131009,12,13:04
208,165551,1,08:59
208,148060,2,09:28
208,124106,3,09:42
208,169076,4,10:12
208,141615,5,10:44
208,132368,6,11:17
208,161659,7,11:12
208,158648,8,12:05
208,130671,9,12:11
208,147236,10,12:31
209,88934,1,07:12
209,86572,2,08:05
209,97720,3,08:34
209,68389,4,08:58
209,70267,5,08:59
209,95341,6,09:37
209,75334,7,09:53
209,90810,8,10:34
209,79537,9,10:51
209,66707,10,11:49
209,87535,11,11:55
209,75902,12,12:23
210,118595,1,07:40
210,127725,2,08:35
210,156410,3,09:07
210,138367,4,09:29
210,139272,5,10:05
210,121471,6,10:20
210,119769,7,10:37
211,108443,1,08:59
212,150706,1,08:30
212,162029,2,08:44
212,157253,3,09:18
212,151827,4,10:02
212,156789,5,10:28
212,117628,6,11:17
212,125933,7,11:26
212,133569,8,11:52
212,128513,9,12:45
212,149020,10,12:57
212,170931,11,13:32
213,24847,1,07:11
213,61492,2,08:20
213,16673,3,09:12
213,60719,4,09:31
213,57881,5,10:23
214,56867,1,07:53
214,11638,2,07:58
214,15109,3,08:48
214,8731,4,09:20
214,7409,5,09:48
215,126843,1,09:19
215,140090,2,10:00
215,122224,3,10:30
215,153502,4,11:29
216,51758,1,08:26
216,5149,2,09:06
216,307,3,09:56
216,16119,4,10:02
216,33761,5,10:36
216,6526,6,11:30
216,59901,7,11:54
216,46181,8,12:31
216,2480,9,12:58
216,35980,10,13:17
217,51564,1,07:38
217,61158,2,08:03
217,9851,3,08:43
217,57704,4,09:15
217,36162,5,09:32
217,3125,6,10:11
217,13676,7,10:41
217,37436,8,11:33
217,32693,9,12:03
217,42368,10,12:33
217,56718,11,13:16
217,48488,12,13:47
218,132716,1,08:53
218,163094,2,09:17
218,141763,3,09:43
218,159043,4,10:21
218,121874,5,10:47
218,140286,6,11:16
218,160329,7,11:47
218,146962,8,12:23
219,67450,1,08:25
219,87770,2,09:17
219,100033,3,09:55
219,84751,4,10:36
219,94053,5,11:28
219,111737,6,11:50
219,68495,7,12:56
219,78712,8,13:21
219,113048,9,14:12
219,79797,10,14:34
219,88648,11,15:37
219,102638,12,16:04
220,98559,1,08:31
220,101812,2,09:04
220,107960,3,09:53
220,108239,4,10:11
220,103938,5,11:01
220,68948,6,11:52
220,91490,7,12:19
221,114930,1,08:51
221,124809,2,09:19
221,163293,3,09:47
221,152921,4,10:11
221,116768,5,10:49
221,135729,6,11:02
221,158359,7,11:43
221,118040,8,12:11
221,164402,9,12:25
221,169409,10,13:07
221,162268,11,13:19
221,117923,12,13:52
222,115495,1,08:12
222,147507,2,08:55
222,133570,3,09:42
222,149225,4,09:45
222,141050,5,10:34
223,64687,1,06:24
223,6692,2,07:01
223,47250,3,07:39
223,50565,4,07:41
223,25658,5,08:13
223,17234,6,08:36
223,14473,7,09:16
223,6117,8,09:52
223,12469,9,10:05
223,62910,10,10:37
223,20529,11,10:51
223,3905,12,11:38
224,51225,1,07:50
224,65690,2,08:20
224,19340,3,08:33
224,45609,4,09:09
224,38986,5,09:32
224,16446,6,09:39
224,52189,7,10:05
224,20192,8,10:39
224,41426,9,11:16
224,35674,10,11:31
224,3,11,11:59
224,44512,12,12:05
225,107325,1,07:30
225,83366,2,07:50
225,73151,3,08:13
225,75903,4,08:56
225,67953,5,09:18
225,110476,6,09:40
225,104511,7,10:07
225,88935,8,10:31
225,100823,9,11:02
226,35871,1,08:33
226,61837,2,08:56
226,45291,3,09:38
226,47411,4,10:34
226,39638,5,10:51
226,37520,6,11:49
226,12980,7,12:22
226,39410,8,13:17
227,882,1,09:00
227,54674,2,09:47
227,53803,3,10:19
228,91809,1,09:31
229,142326,1,09:48
230,165552,1,08:18
230,129749,2,09:04
230,169989,3,09:32
230,171385,4,09:51
230,143993,5,10:37
230,124309,6,11:00
230,126552,7,11:48
230,134114,8,12:13
230,144734,9,12:26
230,135474,10,13:08
230,152599,11,13:56
230,167370,12,14:15
231,116327,1,08:33
231,166763,2,09:11
231,123356,3,09:52
232,40706,1,06:55
232,5150,2,06:55
232,44664,3,07:26
232,58244,4,07:55
232,29732,5,08:43
232,33762,6,08:57
232,3126,7,09:20
233,60119,1,06:45
233,31097,2,07:04
233,15525,3,07:49
233,37973,4,08:29
233,2787,5,09:00
233,6693,6,09:24
233,36842,7,09:53
234,13471,1,08:08
234,52722,2,08:29
234,14147,3,09:04
234,34353,4,09:35
234,37759,5,09:55
234,27575,6,10:10
234,46591,7,10:34
234,26806,8,11:07
234,39790,9,11:31
234,23171,10,12:16
234,50566,11,12:26
234,4545,12,12:54
235,150359,1,08:32
235,141051,2,09:09
235,150707,3,09:55
235,162765,4,10:38
236,92636,1,10:21
237,16791,1,06:35
237,63708,2,07:21
237,47745,3,08:07
237,58442,4,08:48
237,24704,5,08:50
237,58871,6,09:36
237,23838,7,10:10
237,40248,8,10:50
237,64915,9,11:36
237,55771,10,11:47
237,48791,11,12:53
237,50214,12,13:25
238,72729,1,06:47
238,71894,2,07:25
238,113581,3,07:38
238,68199,4,08:16
238,111098,5,08:58
238,95807,6,09:28
238,70885,7,09:41
238,107431,8,10:05
238,91077,9,10:58
238,100945,10,11:22
238,67776,11,11:41
238,87278,12,12:13
239,112890,1,08:46
239,77447,2,09:23
239,109392,3,09:46
239,67451,4,10:29
239,85060,5,11:29
239,86078,6,12:08
239,93285,7,12:48
239,74450,8,13:28
240,89379,1,08:12
240,96181,2,09:10
240,74694,3,09:31
240,100414,4,10:17
240,79404,5,11:08
240,109228,6,11:52
240,97721,7,12:29
241,121014,1,09:21
241,156411,2,09:43
241,135886,3,10:58
242,114736,1,09:17
242,117165,2,10:10
242,122542,3,10:46
242,137097,4,11:17
242,163611,5,11:51
243,115311,1,09:24
243,119075,2,09:34
243,148061,3,10:10
243,157570,4,10:56
243,160618,5,11:34
243,171386,6,11:51
243,130672,7,12:28
243,155180,8,13:04
243,132369,9,13:54
243,148521,10,14:13
243,169660,11,15:06
243,149687,12,15:19
244,114574,1,06:58
244,134630,2,07:21
244,143674,3,08:09
244,125407,4,08:33
244,122225,5,09:26
244,172129,6,09:43
245,52190,1,08:25
245,24094,2,09:04
245,44665,3,10:08
245,59735,4,10:18
245,49128,5,11:23
245,7244,6,11:31
245,18350,7,12:26
245,3452,8,13:10
245,48147,9,13:44
245,30427,10,14:23
245,18025,11,14:45
246,70020,1,08:59
246,76893,2,09:48
246,99018,3,10:20
246,113257,4,10:45
246,96651,5,11:10
246,83244,6,12:01
246,104941,7,12:39
246,78322,8,12:50
246,80911,9,13:23
246,109716,10,14:19
246,107162,11,14:56
246,69694,12,15:11
247,12594,1,07:59
247,10197,2,08:41
247,26400,3,09:31
247,60218,4,10:06
247,37286,5,10:28
247,15110,6,11:19
247,8615,7,11:36
247,33500,8,12:09
247,12341,9,12:54
247,25184,10,13:35
247,21787,11,14:14
248,159678,1,06:52
248,161448,2,07:14
248,157875,3,08:11
248,120330,4,08:39
248,137977,5,09:01
248,134509,6,09:33
248,133410,7,10:17
248,117820,8,11:11
248,125795,9,11:25
248,153268,10,12:20
248,143880,11,12:46
249,40923,1,08:51
249,59289,2,09:37
249,32004,3,09:57
249,27164,4,10:47
249,38858,5,11:33
249,56868,6,12:11
249,38295,7,12:34
249,65529,8,13:23
249,8732,9,13:54
250,134115,1,09:12
250,129229,2,09:24
250,119076,3,10:10
250,155393,4,10:13
250,131010,5,10:57
250,169990,6,11:24
250,170411,7,11:32
250,156878,8,11:58
250,139962,9,12:49
250,168889,10,12:44
250,125660,11,13:34
250,114492,12,13:55
251,122543,1,07:57
251,148522,2,08:20
251,120710,3,09:30
251,135475,4,09:52
252,46182,1,07:21
252,64268,2,07:48
252,6527,3,07:54
252,7000,4,08:48
252,11100,5,08:51
252,22187,6,09:07
252,62511,7,10:03
252,2481,8,10:01
252,45610,9,10:32
252,17593,10,11:01
252,16281,11,11:17
252,52552,12,12:03
253,119641,1,09:31
253,116328,2,10:01
253,154342,3,10:49
253,161185,4,11:27
254,166286,1,09:16
254,130531,2,09:54
254,138368,3,10:22
254,144235,4,10:44
254,121015,5,10:40
254,121472,6,11:28
254,143104,7,11:50
254,137703,8,11:55
254,119949,9,12:30
255,85714,1,09:31
256,90811,1,09:02
256,70268,2,09:45
256,73602,3,10:14
256,104512,4,10:43
256,89380,5,11:32
256,71780,6,12:00
256,88936,7,12:42
256,66708,8,13:37
256,90627,9,14:14
256,76687,10,14:49
256,97066,11,15:38
256,77870,12,16:17
257,14148,1,08:30
257,53676,2,08:34
257,883,3,09:09
257,62141,4,09:35
257,9250,5,09:46
257,17235,6,10:24
257,49566,7,10:43
257,46432,8,11:10
257,31449,9,11:43
257,57123,10,12:12
257,43805,11,12:44
257,3906,12,13:04
258,71895,1,07:17
258,79798,2,07:36
258,73390,3,07:50
258,74835,4,08:24
258,108808,5,09:17
258,78029,6,09:49
258,75728,7,10:24
258,113406,8,10:46
258,80503,9,11:17
258,102220,10,11:32
258,109393,11,12:14
258,68496,12,12:37
259,147508,1,09:24
259,149021,2,10:03
259,146122,3,10:38
259,154144,4,11:42
259,145014,5,11:56
259,133571,6,12:42
259,135312,7,13:49
260,96445,1,07:31
260,87012,2,08:24
260,109125,3,09:02
260,74074,4,09:18
260,82424,5,10:20
260,105854,6,10:37
260,84279,7,11:10
260,91710,8,12:12
260,103939,9,12:41
260,72429,10,13:23
260,109717,11,13:47
260,112712,12,14:29
261,13308,1,07:29
261,16120,2,07:53
261,41427,3,08:44
261,32232,4,09:24
261,18351,5,10:01
261,36744,6,10:48
261,49976,7,11:39
261,3127,8,12:14
261,48489,9,13:07
261,36163,10,13:38
262,122836,1,08:28
262,167195,2,09:32
262,151487,3,10:04
262,118041,4,10:29
262,151701,5,11:02
262,153121,6,11:55
262,120101,7,12:37
262,163294,8,13:11
262,134738,9,13:42
262,159526,10,14:38
263,55967,1,09:48
264,77448,1,07:13
264,87013,2,07:47
264,91491,3,08:15
264,107080,4,09:05
264,100034,5,09:55
264,98445,6,10:30
264,82302,7,10:48
264,100946,8,11:29
264,86911,9,12:03
264,99460,10,12:45
264,81850,11,13:17
264,88649,12,13:47
265,86573,1,06:32
265,68779,2,07:36
265,73152,3,07:42
265,90812,4,08:30
265,108153,5,08:48
265,75904,6,09:51
265,92465,7,10:02
265,87536,8,10:58
265,104513,9,11:19
265,97624,10,12:01
265,76276,11,12:46
265,106306,12,13:28
266,155295,1,07:41
266,150708,2,08:17
266,141052,3,08:41
266,158486,4,09:05
266,130005,5,09:31
266,147509,6,10:06
267,51226,1,08:40
267,34773,2,08:43
267,34944,3,09:02
267,28930,4,09:31
267,48148,5,10:12
267,58872,6,10:21
267,15007,7,10:56
267,308,8,11:33
267,51565,9,11:42
267,35981,10,12:23
267,9852,11,12:59
267,4233,12,13:25
268,58443,1,07:05
268,55454,2,07:49
268,5151,3,08:43
268,755,4,09:22
268,2006,5,10:02
268,3453,6,10:44
268,28670,7,11:12
268,57705,8,11:47
268,29733,9,12:39
269,165553,1,08:58
269,126553,2,09:53
269,129230,3,10:22
269,157571,4,10:41
269,148062,5,10:53
269,149520,6,11:33
269,168322,7,11:48
269,132370,8,12:09
269,143994,9,12:58
269,124107,10,13:22
269,145889,11,13:53
269,131011,12,14:20
270,127726,1,08:45
270,136233,2,09:11
270,139273,3,10:08
270,118502,4,10:29
270,123602,5,10:31
270,119770,6,10:59
270,156412,7,11:51
271,104942,1,07:26
271,70150,2,08:12
271,98137,3,08:34
271,80912,4,09:27
271,94183,5,09:58
271,84752,6,10:53
271,72647,7,11:26
271,89955,8,11:59
271,96652,9,12:43
271,81526,10,13:09
271,79157,11,13:40
271,107961,12,14:27
272,152600,1,07:52
272,138866,2,08:20
272,169077,3,09:03
272,169849,4,09:18
272,164813,5,09:52
272,124310,6,10:44
273,123978,1,08:29
273,138677,2,09:14
273,137978,3,09:57
273,124635,4,10:46
273,142689,5,11:05
273,136769,6,11:49
273,142462,7,12:50
273,125537,8,13:23
273,152168,9,13:41
273,114931,10,14:45
273,152261,11,15:12
273,164403,12,16:07
274,7410,1,07:33
274,45292,2,08:24
275,140091,1,08:23
275,122226,2,09:24
275,154027,3,10:23
275,166764,4,11:21
276,60219,1,07:07
276,11639,2,08:04
276,30191,3,08:22
276,61056,4,08:53
276,61838,5,09:35
276,15111,6,09:44
276,49028,7,10:18
276,39411,8,10:50
276,10198,9,11:20
276,12981,10,11:53
276,26401,11,12:39
276,21377,12,13:12
277,33180,1,06:35
277,49220,2,07:18
277,51008,3,08:05
277,60720,4,08:52
277,25659,5,09:26
277,36843,6,09:56
277,24848,7,10:33
277,64688,8,11:18
277,7133,9,12:10
278,22053,1,06:59
278,13184,2,07:31
278,61493,3,07:54
278,11846,4,08:40
278,50567,5,09:10
278,5009,6,09:49
278,36463,7,10:32
278,30298,8,10:54
278,2237,9,11:34
278,57882,10,12:23
278,593,11,12:29
278,21945,12,13:27
279,74451,1,06:56
279,67452,2,07:38
279,112891,3,08:20
279,82425,4,08:50
279,67326,5,09:21
279,95099,6,09:35
279,101938,7,09:50
279,86079,8,10:35
279,83842,9,11:03
279,73040,10,11:51
279,102639,11,12:03
279,110059,12,12:41
280,51227,1,08:47
280,52191,2,09:33
280,22883,3,10:21
280,19527,4,10:34
280,38987,5,11:07
280,56719,6,12:01
280,51759,7,12:13
280,1610,8,13:12
280,5152,9,13:45
280,36164,10,14:20
280,32694,11,14:49
280,65691,12,15:13
281,12595,1,07:54
281,37521,2,08:39
281,5698,3,09:14
281,47412,4,09:23
281,40924,5,10:03
282,66503,1,09:50
282,110248,2,10:15
282,93149,3,11:15
282,72261,4,11:57
282,77449,5,12:13
282,100035,6,12:49
282,108240,7,13:54
283,103940,1,08:24
283,74836,2,08:53
283,108444,3,09:28
283,68949,4,09:51
283,71617,5,10:30
283,113049,6,10:33
283,104256,7,11:01
283,98560,8,11:45
283,111738,9,12:24
283,99767,10,12:51
283,109718,11,12:59
283,102221,12,13:45
284,44666,1,07:48
284,23075,2,08:23
284,48149,3,08:46
284,45611,4,09:27
284,2917,5,10:17
284,50215,6,10:34
284,59902,7,11:06
284,49431,8,11:56
284,41428,9,12:28
284,63709,10,12:47
284,16447,11,13:53
284,40249,12,14:21
285,47251,1,09:04
285,13472,2,09:37
285,14149,3,10:45
286,169324,1,07:57
286,152601,2,08:14
286,123164,3,08:53
286,116904,4,09:02
286,144735,5,09:46
286,158649,6,10:08
286,167371,7,10:24
286,155394,8,10:43
286,171387,9,11:10
286,169991,10,11:33
286,132371,11,12:06
286,136994,12,12:07
287,150360,1,07:24
287,114398,2,08:11
287,150709,3,08:59
287,128514,4,09:45
287,117629,5,10:09
288,171743,1,09:03
288,160330,2,09:24
288,115930,3,09:42
288,137601,4,10:25
288,121875,5,10:46
288,132717,6,11:14
288,118042,7,11:56
288,164404,8,12:49
288,140287,9,12:54
288,157876,10,13:37
289,168500,1,06:50
289,139007,2,07:51
290,140476,1,07:28
290,166287,2,07:39
290,144236,3,08:21
290,118596,4,09:22
290,135887,5,09:43
290,154480,6,10:28
290,149997,7,10:48
291,1462,1,08:50
291,28770,2,09:17
291,38773,3,09:50
291,26673,4,10:23
291,34355,5,11:07
291,6694,6,11:10
291,28429,7,11:55
291,62911,8,12:16
291,61643,9,12:57
291,23172,10,13:28
291,6118,11,13:53
291,10845,12,14:10
292,92934,1,08:28
292,66409,2,08:35
292,97722,3,09:22
292,93392,4,09:30
292,75335,5,09:59
292,110990,6,10:37
292,88937,7,10:58
292,70269,8,11:40
292,83367,9,11:51
292,73823,10,12:35
292,75905,11,13:06
292,95342,12,13:23
293,140755,1,09:57
294,159679,1,07:36
294,131836,2,07:59
294,124810,3,08:33
294,162364,4,08:34
294,152922,5,09:19
294,146235,6,09:35
294,170693,7,09:53
294,135730,8,10:26
294,116234,9,10:53
294,137979,10,11:03
294,151133,11,11:49
294,159045,12,11:57
295,167196,1,07:07
295,145350,2,08:14
295,146963,3,08:42
296,94281,1,07:24
296,104943,2,07:59
296,99019,3,08:06
296,70886,4,08:44
296,94054,5,09:16
296,102222,6,09:39
296,86315,7,10:06
296,79799,8,10:45
296,76894,9,11:12
296,85715,10,11:33
296,80504,11,11:50
296,99576,12,12:06
297,87771,1,08:54
297,67453,2,09:57
297,71896,3,10:18
297,78713,4,11:02
297,96335,5,11:19
297,113764,6,12:10
297,68497,7,12:51
297,96017,8,13:34
297,73391,9,14:02
297,109394,10,14:42
297,95230,11,15:23
297,95808,12,15:57
298,115496,1,08:59
298,149226,2,09:37
298,141053,3,10:30
298,167593,4,11:00
298,149807,5,12:08
298,125934,6,12:47
298,151828,7,13:39
299,116329,1,09:00
299,153866,2,09:47
299,166765,3,10:49
300,15112,1,08:45
300,21788,2,09:10
300,27165,3,09:56
300,25363,4,10:53
300,39412,5,11:12
300,8733,6,12:21
300,32005,7,12:53
300,10199,8,13:43
300,4339,9,14:20
300,40925,10,14:39
301,89381,1,08:00
301,97723,2,08:22
301,109229,3,09:23
301,100415,4,09:50
301,70661,5,10:02
301,70270,6,10:52
301,77871,7,11:17
301,104420,8,11:29
301,90628,9,12:02
302,166288,1,07:36
302,127727,2,08:06
302,143105,3,08:15
302,144237,4,09:06
302,145178,5,09:27
302,124997,6,09:36
302,121016,7,10:22
302,156413,8,10:32
302,121473,9,10:57
303,62142,1,09:40
303,23173,2,10:55
304,168890,1,08:16
304,134116,2,08:47
304,126554,3,09:06
304,139654,4,09:30
304,163612,5,09:55
304,171388,6,10:35
304,141616,7,11:07
304,124108,8,11:21
304,122544,9,11:54
304,135476,10,12:03
304,144736,11,12:25
304,148063,12,12:58
305,54039,1,06:21
305,17236,2,07:27
305,57883,3,07:32
305,37974,4,08:05
305,46592,5,09:08
305,36844,6,09:19
305,3907,7,10:03
305,14474,8,10:39
305,12470,9,10:56
305,6695,10,11:33
305,50913,11,12:15
305,884,12,12:52
306,59736,1,09:14
306,16792,2,09:54
306,28931,3,10:32
306,21663,4,10:45
306,18026,5,11:28
306,33764,6,12:05
306,29734,7,12:19
306,45612,8,13:03
306,58245,9,13:48
306,44513,10,14:14
306,13677,11,14:21
306,47746,12,15:07
307,113407,1,10:19
308,3128,1,08:47
308,46183,2,09:24
308,48490,3,10:09
308,44667,4,10:40
308,42369,5,11:16
309,65530,1,08:01
309,12342,2,08:47
