pedido_id,cliente_id,fecha_pedido,fecha_entrega_estimada,estado
633,6,2022-12-23,2022-12-24,entregado
634,6,2022-12-29,2022-12-30,entregado
635,6,2023-01-04,2023-01-06,entregado
636,6,2023-01-09,2023-01-10,entregado
637,6,2023-01-15,2023-01-17,entregado
638,6,2023-01-20,2023-01-21,entregado
639,6,2023-01-25,2023-01-26,entregado
640,6,2023-01-31,2023-02-02,entregado
641,6,2023-02-06,2023-02-08,entregado
642,6,2023-02-11,2023-02-12,entregado
643,6,2023-02-18,2023-02-20,entregado
644,6,2023-02-24,2023-02-25,entregado
645,6,2023-03-02,2023-03-04,entregado
646,6,2023-03-08,2023-03-10,entregado
647,6,2023-03-15,2023-03-16,entregado
648,6,2023-03-22,2023-03-23,entregado
649,6,2023-03-29,2023-03-31,entregado
650,6,2023-04-05,2023-04-07,entregado
651,6,2023-04-13,2023-04-15,entregado
652,6,2023-04-22,2023-04-23,entregado
653,6,2023-05-09,2023-05-10,entregado
654,6,2023-05-18,2023-05-20,entregado
655,6,2023-05-27,2023-05-28,entregado
656,6,2023-06-05,2023-06-07,entregado
657,6,2023-07-08,2023-07-09,entregado
658,6,2023-07-29,2023-07-30,entregado
659,6,2023-08-20,2023-08-21,entregado
660,6,2023-08-30,2023-09-01,entregado
661,6,2023-09-07,2023-09-09,entregado
662,6,2023-09-17,2023-09-18,entregado
663,6,2023-09-26,2023-09-27,entregado
664,6,2023-10-17,2023-10-19,entregado
665,6,2023-10-25,2023-10-27,entregado
666,6,2023-11-02,2023-11-04,entregado
667,6,2023-11-09,2023-11-10,cancelado
668,6,2023-11-16,2023-11-18,entregado
669,6,2023-11-29,2023-12-01,entregado
670,6,2023-12-06,2023-12-08,entregado
671,6,2023-12-12,2023-12-14,entregado
672,6,2023-12-18,2023-12-19,entregado
673,6,2023-12-23,2023-12-25,cancelado
674,6,2023-12-29,2023-12-31,entregado
675,6,2024-01-03,2024-01-04,entregado
676,6,2024-01-09,2024-01-10,entregado
677,6,2024-01-15,2024-01-17,entregado
678,6,2024-01-21,2024-01-23,entregado
679,6,2024-01-26,2024-01-27,entregado
680,6,2024-01-31,2024-02-01,entregado
681,6,2024-02-05,2024-02-07,entregado
682,6,2024-02-11,2024-02-12,entregado
683,6,2024-02-17,2024-02-19,entregado
684,6,2024-02-29,2024-03-01,entregado
685,6,2024-03-06,2024-03-07,entregado
686,6,2024-03-12,2024-03-13,cancelado
687,6,2024-03-20,2024-03-22,entregado
688,6,2024-03-26,2024-03-28,entregado
689,6,2024-04-12,2024-04-14,entregado
690,6,2024-04-20,2024-04-22,entregado
691,6,2024-04-29,2024-05-01,entregado
692,6,2024-05-06,2024-05-07,entregado
693,6,2024-05-14,2024-05-16,entregado
694,6,2024-05-25,2024-05-27,entregado
695,6,2024-06-03,2024-06-05,entregado
696,6,2024-06-12,2024-06-13,entregado
697,6,2024-06-21,2024-06-23,entregado
698,6,2024-07-14,2024-07-15,entregado
699,6,2024-07-25,2024-07-26,entregado
700,6,2024-08-03,2024-08-05,entregado
701,6,2024-08-11,2024-08-12,entregado
702,6,2024-08-19,2024-08-20,entregado
703,6,2024-09-07,2024-09-09,entregado
704,6,2024-09-14,2024-09-16,entregado
705,6,2024-09-23,2024-09-24,entregado
706,6,2024-10-02,2024-10-04,entregado
707,6,2024-10-10,2024-10-11,entregado
708,6,2024-10-24,2024-10-26,entregado
709,6,2024-11-01,2024-11-02,entregado
710,6,2024-11-08,2024-11-10,entregado
711,6,2024-11-15,2024-11-17,entregado
712,6,2024-11-23,2024-11-24,entregado
713,6,2024-11-29,2024-12-01,entregado
714,6,2024-12-06,2024-12-07,entregado
715,6,2024-12-12,2024-12-14,entregado
716,6,2024-12-17,2024-12-19,entregado
717,6,2024-12-22,2024-12-23,entregado
718,6,2024-12-27,2024-12-29,entregado
719,7,2024-02-16,2024-02-18,entregado
720,7,2024-02-23,2024-02-24,entregado
721,7,2024-02-29,2024-03-01,entregado
722,7,2024-03-06,2024-03-08,entregado
723,7,2024-03-13,2024-03-14,entregado
724,7,2024-03-21,2024-03-23,entregado
725,7,2024-03-29,2024-03-31,entregado
726,7,2024-04-07,2024-04-08,entregado
727,7,2024-04-16,2024-04-18,entregado
728,7,2024-04-27,2024-04-29,entregado
729,7,2024-05-06,2024-05-07,entregado
730,7,2024-05-29,2024-05-31,entregado
731,7,2024-06-09,2024-06-10,entregado
732,7,2024-06-23,2024-06-25,entregado
733,7,2024-07-04,2024-07-06,entregado
734,7,2024-07-17,2024-07-19,entregado
735,7,2024-07-28,2024-07-29,cancelado
736,7,2024-08-10,2024-08-11,entregado
737,7,2024-08-22,2024-08-24,cancelado
738,7,2024-09-03,2024-09-04,entregado
739,7,2024-09-12,2024-09-14,entregado
740,7,2024-09-23,2024-09-25,entregado
741,7,2024-10-04,2024-10-06,entregado
742,7,2024-10-13,2024-10-14,entregado
743,7,2024-10-22,2024-10-23,entregado
744,7,2024-10-30,2024-10-31,cancelado
745,7,2024-11-09,2024-11-11,entregado
746,7,2024-11-17,2024-11-18,entregado
747,7,2024-11-26,2024-11-28,entregado
748,7,2024-12-03,2024-12-04,entregado
749,7,2024-12-09,2024-12-10,entregado
750,7,2024-12-16,2024-12-18,entregado
751,7,2024-12-22,2024-12-24,entregado
752,7,2024-12-29,2024-12-31,entregado
753,8,2022-01-05,2022-01-07,entregado
754,8,2022-01-12,2022-01-14,entregado
755,8,2022-01-18,2022-01-20,entregado
756,8,2022-01-24,2022-01-26,entregado
757,8,2022-01-30,2022-02-01,entregado
758,8,2022-02-05,2022-02-06,entregado
759,8,2022-02-10,2022-02-12,entregado
760,8,2022-02-16,2022-02-17,entregado
761,8,2022-02-23,2022-02-25,entregado
762,8,2022-03-02,2022-03-03,entregado
763,8,2022-03-08,2022-03-09,entregado
764,8,2022-03-16,2022-03-18,entregado
765,8,2022-03-24,2022-03-25,entregado
766,8,2022-04-01,2022-04-03,entregado
767,8,2022-04-21,2022-04-23,entregado
768,8,2022-05-01,2022-05-02,entregado
769,8,2022-05-11,2022-05-13,entregado
770,8,2022-05-22,2022-05-24,entregado
771,8,2022-06-01,2022-06-02,entregado
772,8,2022-06-13,2022-06-15,entregado
773,8,2022-06-25,2022-06-26,entregado
774,8,2022-07-07,2022-07-08,entregado
775,8,2022-07-18,2022-07-19,entregado
776,8,2022-08-18,2022-08-19,entregado
777,8,2022-08-28,2022-08-30,entregado
778,8,2022-09-08,2022-09-10,entregado
779,8,2022-09-23,2022-09-24,entregado
780,8,2022-10-02,2022-10-03,entregado
781,8,2022-10-09,2022-10-10,entregado
782,8,2022-10-16,2022-10-18,cancelado
783,8,2022-11-02,2022-11-04,entregado
784,8,2022-11-09,2022-11-10,entregado
785,8,2022-11-16,2022-11-18,entregado
786,8,2022-11-22,2022-11-24,entregado
787,8,2022-11-30,2022-12-01,entregado
788,8,2022-12-07,2022-12-09,entregado
789,8,2022-12-13,2022-12-15,entregado
790,8,2022-12-19,2022-12-20,entregado
791,8,2022-12-25,2022-12-27,entregado
792,8,2022-12-30,2022-12-31,entregado
793,8,2023-01-05,2023-01-07,entregado
794,8,2023-01-10,2023-01-11,entregado
795,8,2023-01-16,2023-01-17,entregado
796,8,2023-01-22,2023-01-24,entregado
797,8,2023-01-27,2023-01-29,entregado
798,8,2023-02-02,2023-02-03,entregado
799,8,2023-02-09,2023-02-11,entregado
800,8,2023-02-21,2023-02-22,entregado
801,8,2023-02-27,2023-02-28,entregado
802,8,2023-03-05,2023-03-07,entregado
803,8,2023-03-12,2023-03-14,entregado
804,8,2023-03-20,2023-03-22,entregado
805,8,2023-04-05,2023-04-06,entregado
806,8,2023-04-14,2023-04-15,entregado
807,8,2023-04-24,2023-04-26,entregado
808,8,2023-05-04,2023-05-05,entregado
809,8,2023-05-14,2023-05-16,entregado
810,8,2023-05-23,2023-05-25,entregado
811,8,2023-06-02,2023-06-04,entregado
812,8,2023-06-12,2023-06-14,entregado
813,8,2023-07-02,2023-07-03,entregado
814,8,2023-07-14,2023-07-16,entregado
815,8,2023-07-24,2023-07-26,entregado
816,8,2023-08-05,2023-08-07,entregado
817,8,2023-08-14,2023-08-15,entregado
818,8,2023-08-24,2023-08-26,entregado
819,8,2023-09-12,2023-09-13,entregado
820,8,2023-09-22,2023-09-24,entregado
821,8,2023-09-30,2023-10-02,entregado
822,8,2023-10-08,2023-10-09,entregado
823,8,2023-10-16,2023-10-17,entregado
824,8,2023-10-25,2023-10-26,entregado
825,8,2023-11-01,2023-11-03,entregado
826,8,2023-11-08,2023-11-09,entregado
827,8,2023-11-16,2023-11-17,entregado
828,8,2023-11-22,2023-11-23,entregado
829,8,2023-11-29,2023-12-01,entregado
830,8,2023-12-06,2023-12-07,entregado
831,8,2023-12-11,2023-12-13,entregado
832,8,2023-12-17,2023-12-18,entregado
833,8,2023-12-23,2023-12-25,entregado
834,8,2023-12-29,2023-12-31,entregado
835,8,2024-01-04,2024-01-06,entregado
836,8,2024-01-10,2024-01-12,entregado
837,8,2024-01-17,2024-01-19,entregado
838,8,2024-01-22,2024-01-23,entregado
839,8,2024-01-28,2024-01-29,entregado
840,8,2024-02-03,2024-02-05,entregado
841,8,2024-02-15,2024-02-16,entregado
842,8,2024-02-22,2024-02-24,entregado
843,8,2024-02-28,2024-03-01,entregado
844,8,2024-03-13,2024-03-14,entregado
845,8,2024-03-22,2024-03-23,entregado
846,8,2024-04-06,2024-04-08,entregado
847,8,2024-04-15,2024-04-17,entregado
848,8,2024-05-03,2024-05-05,entregado
849,8,2024-05-11,2024-05-12,entregado
850,8,2024-05-30,2024-06-01,entregado
851,8,2024-06-10,2024-06-12,entregado
852,8,2024-06-23,2024-06-24,entregado
853,8,2024-07-16,2024-07-17,entregado
854,8,2024-07-28,2024-07-29,entregado
855,8,2024-08-07,2024-08-09,entregado
856,8,2024-08-17,2024-08-18,entregado
857,8,2024-08-26,2024-08-28,entregado
858,8,2024-09-03,2024-09-04,entregado
859,8,2024-09-13,2024-09-14,entregado
860,8,2024-09-21,2024-09-23,entregado
861,8,2024-10-01,2024-10-03,entregado
862,8,2024-10-09,2024-10-11,entregado
863,8,2024-10-16,2024-10-18,entregado
864,8,2024-10-24,2024-10-26,entregado
865,8,2024-11-02,2024-11-04,entregado
866,8,2024-11-10,2024-11-11,entregado
867,8,2024-11-17,2024-11-19,entregado
868,8,2024-11-24,2024-11-25,entregado
869,8,2024-12-02,2024-12-03,entregado
870,8,2024-12-08,2024-12-09,entregado
871,8,2024-12-13,2024-12-15,entregado
872,8,2024-12-19,2024-12-20,entregado
873,8,2024-12-25,2024-12-27,entregado
874,8,2024-12-31,2025-01-01,pendiente
875,9,2022-01-02,2022-01-04,entregado
876,9,2022-01-04,2022-01-06,entregado
877,9,2022-01-06,2022-01-07,entregado
878,9,2022-01-08,2022-01-09,entregado
879,9,2022-01-10,2022-01-11,entregado
880,9,2022-01-12,2022-01-13,entregado
881,9,2022-01-14,2022-01-16,entregado
882,9,2022-01-16,2022-01-17,entregado
883,9,2022-01-18,2022-01-19,entregado
884,9,2022-01-20,2022-01-22,entregado
885,9,2022-01-22,2022-01-24,entregado
886,9,2022-01-24,2022-01-25,entregado
887,9,2022-01-26,2022-01-28,cancelado
888,9,2022-01-28,2022-01-30,entregado
889,9,2022-01-30,2022-01-31,entregado
890,9,2022-02-01,2022-02-03,entregado
891,9,2022-02-03,2022-02-05,entregado
892,9,2022-02-05,2022-02-07,entregado
893,9,2022-02-07,2022-02-09,cancelado
894,9,2022-02-09,2022-02-10,entregado
895,9,2022-02-11,2022-02-12,entregado
896,9,2022-02-13,2022-02-14,entregado
897,9,2022-02-15,2022-02-16,entregado
898,9,2022-02-17,2022-02-19,entregado
899,9,2022-02-19,2022-02-21,entregado
900,9,2022-02-21,2022-02-23,entregado
901,9,2022-02-23,2022-02-24,entregado
902,9,2022-02-25,2022-02-27,entregado
903,9,2022-02-27,2022-02-28,entregado
904,9,2022-03-01,2022-03-02,entregado
905,9,2022-03-03,2022-03-05,entregado
906,9,2022-03-05,2022-03-06,entregado
907,9,2022-03-07,2022-03-08,entregado
908,9,2022-03-11,2022-03-12,entregado
909,9,2022-03-13,2022-03-14,entregado
910,9,2022-03-15,2022-03-17,cancelado
911,9,2022-03-18,2022-03-19,entregado
912,9,2022-03-21,2022-03-23,entregado
913,9,2022-03-23,2022-03-25,entregado
914,9,2022-03-25,2022-03-26,entregado
915,9,2022-03-27,2022-03-29,entregado
916,9,2022-03-29,2022-03-30,entregado
917,9,2022-04-02,2022-04-04,entregado
918,9,2022-04-04,2022-04-05,entregado
919,9,2022-04-06,2022-04-07,entregado
920,9,2022-04-08,2022-04-10,entregado
921,9,2022-04-10,2022-04-11,entregado
922,9,2022-04-15,2022-04-16,entregado
923,9,2022-04-18,2022-04-19,entregado
924,9,2022-04-21,2022-04-23,entregado
925,9,2022-04-23,2022-04-25,entregado
926,9,2022-04-25,2022-04-26,entregado
927,9,2022-04-27,2022-04-28,entregado
928,9,2022-04-29,2022-04-30,entregado
929,9,2022-05-01,2022-05-03,entregado
930,9,2022-05-07,2022-05-08,entregado
931,9,2022-05-10,2022-05-11,entregado
932,9,2022-05-13,2022-05-15,entregado
933,9,2022-05-16,2022-05-17,cancelado
934,9,2022-05-22,2022-05-24,entregado
935,9,2022-05-25,2022-05-26,entregado
936,9,2022-05-28,2022-05-29,entregado
937,9,2022-05-31,2022-06-02,entregado
938,9,2022-06-03,2022-06-05,entregado
939,9,2022-06-07,2022-06-09,entregado
940,9,2022-06-10,2022-06-11,entregado
941,9,2022-06-13,2022-06-15,entregado
942,9,2022-06-16,2022-06-17,entregado
943,9,2022-06-27,2022-06-29,entregado
944,9,2022-06-30,2022-07-02,entregado
945,9,2022-07-03,2022-07-05,entregado
946,9,2022-07-19,2022-07-21,entregado
947,9,2022-07-23,2022-07-24,entregado
948,9,2022-07-26,2022-07-27,entregado
949,9,2022-07-30,2022-08-01,entregado
950,9,2022-08-02,2022-08-03,entregado
951,9,2022-08-05,2022-08-06,entregado
952,9,2022-08-08,2022-08-09,entregado
953,9,2022-08-11,2022-08-13,entregado
954,9,2022-08-14,2022-08-16,cancelado
955,9,2022-08-17,2022-08-18,entregado
956,9,2022-08-25,2022-08-26,entregado
957,9,2022-08-31,2022-09-01,entregado
958,9,2022-09-05,2022-09-07,entregado
959,9,2022-09-08,2022-09-10,entregado
960,9,2022-09-11,2022-09-13,entregado
961,9,2022-09-14,2022-09-15,entregado
962,9,2022-09-17,2022-09-19,entregado
963,9,2022-09-19,2022-09-21,entregado
964,9,2022-09-21,2022-09-23,entregado
965,9,2022-09-23,2022-09-24,entregado
966,9,2022-09-26,2022-09-28,entregado
967,9,2022-09-28,2022-09-29,cancelado
968,9,2022-09-30,2022-10-02,entregado
969,9,2022-10-03,2022-10-05,entregado
970,9,2022-10-05,2022-10-07,entregado
971,9,2022-10-11,2022-10-12,entregado
972,9,2022-10-13,2022-10-14,entregado
973,9,2022-10-16,2022-10-18,entregado
974,9,2022-10-18,2022-10-19,entregado
975,9,2022-10-21,2022-10-22,cancelado
976,9,2022-10-23,2022-10-25,entregado
977,9,2022-10-25,2022-10-27,entregado
978,9,2022-10-27,2022-10-29,entregado
979,9,2022-10-30,2022-10-31,entregado
980,9,2022-11-01,2022-11-03,entregado
981,9,2022-11-03,2022-11-05,entregado
982,9,2022-11-07,2022-11-09,entregado
983,9,2022-11-11,2022-11-13,entregado
984,9,2022-11-13,2022-11-14,entregado
985,9,2022-11-15,2022-11-16,entregado
986,9,2022-11-17,2022-11-19,entregado
987,9,2022-11-19,2022-11-21,entregado
988,9,2022-11-21,2022-11-23,entregado
989,9,2022-11-25,2022-11-26,entregado
990,9,2022-11-27,2022-11-29,entregado
991,9,2022-11-29,2022-11-30,entregado
992,9,2022-12-01,2022-12-03,entregado
993,9,2022-12-03,2022-12-04,entregado
994,9,2022-12-05,2022-12-07,entregado
995,9,2022-12-07,2022-12-09,entregado
996,9,2022-12-09,2022-12-11,entregado
997,9,2022-12-11,2022-12-13,entregado
998,9,2022-12-13,2022-12-14,entregado
999,9,2022-12-15,2022-12-17,entregado
1000,9,2022-12-17,2022-12-19,entregado
1001,9,2022-12-19,2022-12-20,entregado
1002,9,2022-12-21,2022-12-22,entregado
1003,9,2022-12-23,2022-12-25,entregado
1004,9,2022-12-25,2022-12-26,entregado
1005,9,2022-12-27,2022-12-28,entregado
1006,9,2022-12-29,2022-12-30,entregado
1007,9,2022-12-31,2023-01-01,entregado
1008,9,2023-01-02,2023-01-03,entregado
1009,9,2023-01-04,2023-01-06,entregado
1010,9,2023-01-06,2023-01-08,entregado
1011,9,2023-01-08,2023-01-10,entregado
1012,9,2023-01-10,2023-01-12,entregado
1013,9,2023-01-12,2023-01-14,entregado
1014,9,2023-01-14,2023-01-15,entregado
1015,9,2023-01-16,2023-01-18,entregado
1016,9,2023-01-18,2023-01-19,entregado
1017,9,2023-01-20,2023-01-22,entregado
1018,9,2023-01-22,2023-01-24,cancelado
1019,9,2023-01-24,2023-01-26,entregado
1020,9,2023-01-26,2023-01-27,entregado
1021,9,2023-01-28,2023-01-29,entregado
1022,9,2023-01-30,2023-01-31,entregado
1023,9,2023-02-01,2023-02-03,entregado
1024,9,2023-02-03,2023-02-05,entregado
1025,9,2023-02-05,2023-02-07,entregado
1026,9,2023-02-07,2023-02-09,entregado
1027,9,2023-02-09,2023-02-10,entregado
1028,9,2023-02-11,2023-02-12,entregado
1029,9,2023-02-13,2023-02-14,entregado
1030,9,2023-02-15,2023-02-17,entregado
1031,9,2023-02-17,2023-02-19,entregado
1032,9,2023-02-19,2023-02-21,entregado
1033,9,2023-02-21,2023-02-22,entregado
1034,9,2023-02-23,2023-02-25,entregado
1035,9,2023-02-25,2023-02-26,entregado
1036,9,2023-02-27,2023-03-01,entregado
1037,9,2023-03-01,2023-03-02,entregado
1038,9,2023-03-03,2023-03-04,entregado
1039,9,2023-03-05,2023-03-06,entregado
1040,9,2023-03-07,2023-03-09,entregado
1041,9,2023-03-09,2023-03-10,entregado
1042,9,2023-03-13,2023-03-14,entregado
1043,9,2023-03-15,2023-03-16,entregado
1044,9,2023-03-17,2023-03-18,entregado
1045,9,2023-03-19,2023-03-21,entregado
1046,9,2023-03-21,2023-03-22,entregado
1047,9,2023-03-23,2023-03-25,entregado
1048,9,2023-03-25,2023-03-27,entregado
1049,9,2023-03-27,2023-03-28,entregado
1050,9,2023-03-31,2023-04-02,entregado
1051,9,2023-04-05,2023-04-06,entregado
1052,9,2023-04-08,2023-04-10,entregado
1053,9,2023-04-10,2023-04-12,entregado
1054,9,2023-04-13,2023-04-14,entregado
1055,9,2023-04-15,2023-04-16,entregado
1056,9,2023-04-18,2023-04-20,entregado
1057,9,2023-04-21,2023-04-22,entregado
1058,9,2023-04-24,2023-04-25,entregado
1059,9,2023-04-27,2023-04-28,entregado
1060,9,2023-04-29,2023-04-30,entregado
1061,9,2023-05-01,2023-05-03,cancelado
1062,9,2023-05-04,2023-05-05,entregado
1063,9,2023-05-06,2023-05-08,entregado
1064,9,2023-05-08,2023-05-10,entregado
1065,9,2023-05-11,2023-05-12,entregado
1066,9,2023-05-14,2023-05-15,entregado
1067,9,2023-05-20,2023-05-21,entregado
1068,9,2023-05-25,2023-05-26,entregado
1069,9,2023-05-28,2023-05-30,entregado
1070,9,2023-05-31,2023-06-01,entregado
1071,9,2023-06-03,2023-06-04,entregado
1072,9,2023-06-06,2023-06-07,entregado
1073,9,2023-06-09,2023-06-11,entregado
1074,9,2023-06-12,2023-06-14,entregado
1075,9,2023-06-16,2023-06-17,entregado
1076,9,2023-06-20,2023-06-22,entregado
1077,9,2023-06-27,2023-06-28,entregado
1078,9,2023-06-30,2023-07-02,entregado
1079,9,2023-07-06,2023-07-07,entregado
1080,9,2023-07-09,2023-07-11,entregado
1081,9,2023-07-12,2023-07-14,entregado
1082,9,2023-07-15,2023-07-17,entregado
1083,9,2023-07-21,2023-07-23,entregado
1084,9,2023-07-24,2023-07-25,entregado
1085,9,2023-07-27,2023-07-29,entregado
1086,9,2023-07-30,2023-07-31,entregado
1087,9,2023-08-05,2023-08-06,cancelado
1088,9,2023-08-11,2023-08-13,entregado
1089,9,2023-08-17,2023-08-18,entregado
1090,9,2023-08-20,2023-08-21,entregado
1091,9,2023-08-23,2023-08-25,entregado
1092,9,2023-08-26,2023-08-27,entregado
1093,9,2023-08-29,2023-08-31,entregado
1094,9,2023-08-31,2023-09-01,entregado
1095,9,2023-09-03,2023-09-05,entregado
1096,9,2023-09-05,2023-09-06,entregado
1097,9,2023-09-08,2023-09-09,entregado
1098,9,2023-09-13,2023-09-14,entregado
1099,9,2023-09-16,2023-09-18,entregado
1100,9,2023-09-19,2023-09-21,entregado
1101,9,2023-09-23,2023-09-25,entregado
1102,9,2023-09-26,2023-09-28,entregado
1103,9,2023-09-28,2023-09-30,entregado
1104,9,2023-09-30,2023-10-02,entregado
1105,9,2023-10-02,2023-10-03,entregado
1106,9,2023-10-04,2023-10-05,entregado
1107,9,2023-10-06,2023-10-08,entregado
1108,9,2023-10-08,2023-10-09,entregado
1109,9,2023-10-11,2023-10-13,entregado
1110,9,2023-10-13,2023-10-14,entregado
1111,9,2023-10-15,2023-10-17,entregado
1112,9,2023-10-19,2023-10-20,entregado
1113,9,2023-10-21,2023-10-23,entregado
1114,9,2023-10-25,2023-10-26,entregado
1115,9,2023-10-27,2023-10-28,cancelado
1116,9,2023-10-29,2023-10-31,entregado
1117,9,2023-11-02,2023-11-03,entregado
1118,9,2023-11-04,2023-11-06,entregado
1119,9,2023-11-06,2023-11-08,entregado
1120,9,2023-11-08,2023-11-10,entregado
1121,9,2023-11-10,2023-11-11,entregado
1122,9,2023-11-12,2023-11-14,entregado
1123,9,2023-11-14,2023-11-15,entregado
1124,9,2023-11-16,2023-11-17,entregado
1125,9,2023-11-18,2023-11-20,entregado
1126,9,2023-11-20,2023-11-21,entregado
1127,9,2023-11-22,2023-11-24,entregado
1128,9,2023-11-24,2023-11-26,entregado
1129,9,2023-11-26,2023-11-27,entregado
1130,9,2023-11-28,2023-11-29,entregado
1131,9,2023-12-02,2023-12-03,entregado
1132,9,2023-12-04,2023-12-06,entregado
1133,9,2023-12-06,2023-12-07,entregado
1134,9,2023-12-08,2023-12-09,entregado
1135,9,2023-12-10,2023-12-12,entregado
1136,9,2023-12-12,2023-12-14,entregado
1137,9,2023-12-14,2023-12-15,entregado
1138,9,2023-12-16,2023-12-18,entregado
1139,9,2023-12-18,2023-12-19,entregado
1140,9,2023-12-20,2023-12-21,entregado
1141,9,2023-12-22,2023-12-24,entregado
1142,9,2023-12-24,2023-12-25,entregado
1143,9,2023-12-26,2023-12-27,entregado
1144,9,2023-12-28,2023-12-30,entregado
1145,9,2023-12-30,2024-01-01,entregado
1146,9,2024-01-01,2024-01-02,entregado
1147,9,2024-01-03,2024-01-05,entregado
1148,9,2024-01-05,2024-01-07,entregado
1149,9,2024-01-07,2024-01-08,entregado
1150,9,2024-01-09,2024-01-11,entregado
1151,9,2024-01-11,2024-01-13,entregado
1152,9,2024-01-13,2024-01-15,entregado
1153,9,2024-01-15,2024-01-16,entregado
1154,9,2024-01-17,2024-01-19,entregado
1155,9,2024-01-21,2024-01-23,entregado
1156,9,2024-01-23,2024-01-25,entregado
1157,9,2024-01-25,2024-01-27,entregado
1158,9,2024-01-27,2024-01-28,entregado
1159,9,2024-01-29,2024-01-31,entregado
1160,9,2024-01-31,2024-02-02,entregado
1161,9,2024-02-02,2024-02-04,entregado
1162,9,2024-02-04,2024-02-05,entregado
1163,9,2024-02-06,2024-02-08,entregado
1164,9,2024-02-08,2024-02-10,entregado
1165,9,2024-02-10,2024-02-12,entregado
1166,9,2024-02-12,2024-02-13,entregado
1167,9,2024-02-14,2024-02-15,entregado
1168,9,2024-02-16,2024-02-17,entregado
1169,9,2024-02-18,2024-02-19,entregado
1170,9,2024-02-20,2024-02-21,entregado
1171,9,2024-02-22,2024-02-24,entregado
1172,9,2024-02-24,2024-02-26,entregado
1173,9,2024-02-26,2024-02-28,entregado
1174,9,2024-02-28,2024-02-29,entregado
1175,9,2024-03-01,2024-03-02,entregado
1176,9,2024-03-03,2024-03-05,entregado
1177,9,2024-03-07,2024-03-09,entregado
1178,9,2024-03-09,2024-03-11,entregado
1179,9,2024-03-11,2024-03-13,entregado
1180,9,2024-03-13,2024-03-14,entregado
1181,9,2024-03-15,2024-03-17,entregado
