carga_id,vehiculo_id,fecha,litros,precio_litro,km_odometro
2244,21,2022-06-25,26.3,425.3,127644.1
2245,21,2022-07-08,109.5,491.9,128249.0
2246,21,2022-07-17,98.7,494.4,128795.2
2247,21,2022-07-22,77.5,489.7,129257.7
2248,21,2022-07-29,95.6,523.4,129738.7
2249,21,2022-08-10,83.6,505.3,130207.4
2250,21,2022-08-20,99.9,487.3,130711.1
2251,21,2022-08-28,88.5,499.6,131188.7
2252,21,2022-09-07,111.5,504.7,131794.0
2253,21,2022-09-14,94.9,487.4,132273.5
2254,21,2022-09-17,92.7,503.4,132759.2
2255,21,2022-09-26,96.2,488.5,133248.8
2256,21,2022-10-03,105.1,549.7,133797.2
2257,21,2022-10-08,86.2,563.7,134281.9
2258,21,2022-10-16,111.4,551.3,134875.6
2259,21,2022-10-24,101.8,564.2,135453.8
2260,21,2022-10-31,115.9,580.7,136030.2
2261,21,2022-11-05,83.8,587.4,136451.0
2262,21,2022-11-09,74.9,562.8,136851.0
2263,21,2022-11-16,103.9,591.5,137378.9
2264,21,2022-11-22,87.4,570.6,137838.5
2265,21,2022-11-27,95.5,565.5,138341.2
2266,21,2022-12-01,67.0,554.6,138732.5
2267,21,2022-12-07,106.8,549.9,139320.4
2268,21,2022-12-11,78.0,578.2,139716.5
2269,21,2022-12-16,95.7,561.7,140240.2
2270,21,2022-12-23,97.9,566.9,140735.8
2271,21,2022-12-29,104.5,588.0,141298.7
2272,21,2023-01-02,109.5,615.2,141875.6
2273,21,2023-01-07,86.0,606.6,142371.1
2274,21,2023-01-11,93.9,584.7,142926.6
2275,21,2023-01-17,111.6,589.0,143516.7
2276,21,2023-01-21,111.1,598.0,144096.8
2277,21,2023-01-28,117.7,584.0,144724.2
2278,21,2023-02-01,98.3,623.5,145279.3
2279,21,2023-02-06,97.9,608.9,145786.2
2280,21,2023-02-12,111.7,587.6,146402.1
2281,21,2023-02-15,83.8,624.9,146838.5
2282,21,2023-02-21,90.9,618.7,147328.9
2283,21,2023-02-24,90.9,597.3,147825.2
2284,21,2023-02-28,71.8,616.2,148252.8
2285,21,2023-03-06,98.2,587.5,148789.2
2286,21,2023-03-14,117.6,590.7,149480.3
2287,21,2023-03-19,78.8,596.1,149889.8
2288,21,2023-03-25,97.4,622.3,150378.0
2289,21,2023-03-30,95.2,623.7,150934.0
2290,21,2023-04-04,77.5,704.1,151333.2
2291,21,2023-04-08,88.7,723.5,151798.2
2292,21,2023-04-15,104.2,715.3,152324.4
2293,21,2023-04-21,71.9,714.4,152716.7
2294,21,2023-04-29,112.4,683.8,153280.2
2295,21,2023-05-08,29.2,693.3,153782.2
2296,21,2023-05-16,103.0,731.2,154300.5
2297,21,2023-05-25,80.1,718.2,154779.3
2298,21,2023-05-29,77.5,678.0,155171.5
2299,21,2023-06-08,91.8,709.8,155652.1
2300,21,2023-06-16,71.9,698.0,156063.6
2301,21,2023-06-28,85.6,681.7,156516.6
2302,21,2023-07-08,130.9,779.9,157197.7
2303,21,2023-07-12,77.0,797.5,157610.6
2304,21,2023-07-28,94.1,806.0,158174.0
2305,21,2023-08-02,74.4,814.1,158587.5
2306,21,2023-08-12,104.6,820.6,159137.5
2307,21,2023-08-22,103.9,791.6,159709.9
2308,21,2023-08-27,111.0,809.3,160260.8
2309,21,2023-09-04,98.7,793.4,160782.9
2310,21,2023-09-11,99.0,770.5,161291.0
2311,21,2023-09-19,98.1,822.4,161797.5
2312,21,2023-09-25,122.4,808.2,162416.4
2313,21,2023-10-02,89.7,921.0,162915.8
2314,21,2023-10-08,119.2,907.9,163518.6
2315,21,2023-10-12,81.3,904.5,163964.8
2316,21,2023-10-17,107.9,930.5,164535.0
2317,21,2023-10-22,88.5,933.1,165005.3
2318,21,2023-10-26,74.3,896.2,165396.3
2319,21,2023-10-30,100.6,910.4,165903.2
2320,21,2023-11-03,110.0,940.7,166451.3
2321,21,2023-11-08,89.5,890.2,166928.0
2322,21,2023-11-11,67.9,915.2,167295.0
2323,21,2023-11-18,76.2,939.7,167738.0
2324,21,2023-11-23,90.4,879.8,168201.6
2325,21,2023-11-28,74.3,931.2,168622.6
2326,21,2023-12-02,95.5,892.4,169123.7
2327,21,2023-12-06,91.2,938.0,169587.5
2328,21,2023-12-12,98.5,944.8,170145.7
2329,21,2023-12-17,96.7,917.0,170632.7
2330,21,2023-12-24,105.1,905.1,171224.5
2331,21,2023-12-31,113.4,876.5,171881.5
2332,21,2024-01-05,90.4,959.0,172362.5
2333,21,2024-01-10,103.8,942.4,172898.0
2334,21,2024-01-15,89.4,984.8,173419.0
2335,21,2024-01-20,89.8,954.4,173900.6
2336,21,2024-01-26,239.5,974.9,174375.9
2337,21,2024-01-30,70.7,1015.3,174729.2
2338,21,2024-02-04,111.0,942.9,175306.6
2339,21,2024-02-10,78.0,957.0,175723.1
2340,21,2024-02-15,107.2,1005.0,176332.1
2341,21,2024-02-19,101.7,1016.1,176894.5
2342,21,2024-02-24,87.1,950.1,177396.9
2343,21,2024-03-01,101.1,993.7,177957.7
2344,21,2024-03-10,92.2,995.2,178477.2
2345,21,2024-03-16,112.5,992.2,179049.4
2346,21,2024-03-22,78.1,962.8,179460.9
2347,21,2024-03-26,99.6,977.8,179995.5
2348,21,2024-04-01,102.5,1078.3,180560.3
2349,21,2024-04-08,101.4,1114.6,181156.2
2350,21,2024-04-14,83.7,1050.8,181601.4
2351,21,2024-04-22,105.8,1092.0,182222.1
2352,21,2024-05-01,126.7,1096.2,182895.6
2353,21,2024-05-14,34.4,1057.6,183537.6
2354,21,2024-05-21,77.5,1106.1,183976.7
2355,21,2024-05-30,79.2,1090.0,184452.5
2356,21,2024-06-07,92.0,1061.0,184912.8
2357,21,2024-06-16,83.9,1060.6,185357.5
2358,21,2024-06-25,100.5,1097.3,185948.8
2359,21,2024-07-01,97.2,1168.5,186439.9
2360,21,2024-07-09,101.4,1146.6,187014.6
2361,21,2024-07-17,78.1,1175.1,187478.3
2362,21,2024-07-31,106.5,1194.3,188036.2
2363,21,2024-08-08,91.8,1201.6,188516.9
2364,21,2024-08-12,72.5,1203.8,188901.9
2365,21,2024-08-16,84.9,1153.6,189327.2
2366,21,2024-08-23,71.9,1199.0,189728.7
2367,21,2024-08-31,101.1,1168.1,190282.2
2368,21,2024-09-04,88.5,1218.0,190724.8
2369,21,2024-09-11,96.8,1205.4,191286.8
2370,21,2024-09-19,106.5,1218.7,191826.9
2371,21,2024-09-27,102.6,1147.1,192356.4
2372,21,2024-10-02,93.1,1314.5,192904.5
2373,21,2024-10-08,86.1,1370.6,193393.8
2374,21,2024-10-13,107.0,1317.6,193957.7
2375,21,2024-10-20,113.0,1378.7,194568.1
2376,21,2024-10-27,88.5,1315.0,195077.9
2377,21,2024-11-05,126.6,1371.9,195751.4
2378,21,2024-11-13,124.2,1321.8,196369.7
2379,21,2024-11-20,86.5,1382.4,196856.2
2380,21,2024-11-25,106.0,1419.5,197425.5
2381,21,2024-11-30,105.8,1330.5,197963.0
2382,21,2024-12-07,102.5,1402.7,198553.6
2383,21,2024-12-13,122.3,1330.5,199193.3
2384,21,2024-12-18,89.2,1373.8,199654.2
2385,21,2024-12-23,110.5,1368.7,200216.2
2386,21,2024-12-29,100.0,1356.4,200789.3
2387,22,2023-04-20,122.8,702.2,491.9
2388,22,2023-04-26,136.6,694.6,1039.8
2389,22,2023-05-04,158.3,716.7,1587.8
2390,22,2023-05-15,140.5,710.2,2140.5
2391,22,2023-05-24,165.9,678.2,2797.4
2392,22,2023-06-01,192.6,703.2,3503.4
2393,22,2023-06-10,168.4,712.5,4061.6
2394,22,2023-06-17,122.2,730.7,4466.8
2395,22,2023-06-22,269.3,685.9,4912.3
2396,22,2023-06-29,121.6,728.6,5316.1
2397,22,2023-07-07,171.0,790.7,5891.1
2398,22,2023-07-16,143.6,811.9,6429.9
2399,22,2023-07-25,156.0,816.0,6961.8
2400,22,2023-07-31,347.9,820.4,7470.7
2401,22,2023-08-07,116.7,793.6,7862.1
2402,22,2023-08-16,176.9,816.5,8565.8
2403,22,2023-08-22,152.0,829.7,9130.3
2404,22,2023-08-31,163.5,824.5,9769.1
2405,22,2023-09-08,172.9,805.4,10375.1
2406,22,2023-09-14,168.6,777.1,10961.5
2407,22,2023-09-24,183.2,769.7,11576.7
2408,22,2023-10-02,221.2,937.9,12338.9
2409,22,2023-10-09,165.5,919.2,12903.4
2410,22,2023-10-15,131.1,881.9,13352.4
2411,22,2023-10-21,162.3,941.7,13950.6
2412,22,2023-10-28,147.2,882.9,14443.1
2413,22,2023-11-04,168.1,926.3,15073.5
2414,22,2023-11-09,115.1,935.5,15519.2
2415,22,2023-11-14,128.8,932.7,16002.5
2416,22,2023-11-21,166.3,942.1,16637.3
2417,22,2023-11-30,189.9,890.2,17363.4
2418,22,2023-12-06,134.9,912.7,17818.4
2419,22,2023-12-09,123.6,940.8,18243.7
2420,22,2023-12-16,196.9,882.5,18970.9
2421,22,2023-12-22,180.7,892.4,19591.3
2422,22,2023-12-27,167.3,910.3,20254.7
2423,22,2024-01-01,174.0,1002.1,20833.1
2424,22,2024-01-05,150.7,947.7,21404.4
2425,22,2024-01-10,114.0,991.0,21842.3
2426,22,2024-01-14,133.6,995.4,22331.3
2427,22,2024-01-17,155.2,940.6,22850.5
2428,22,2024-01-23,159.4,939.0,23383.2
2429,22,2024-01-30,194.0,983.8,24116.4
2430,22,2024-02-05,173.1,992.8,24695.0
2431,22,2024-02-10,163.5,956.9,25287.8
2432,22,2024-02-16,160.6,987.2,25894.9
2433,22,2024-02-23,177.2,973.3,26493.8
2434,22,2024-02-29,148.5,975.3,27048.1
2435,22,2024-03-03,119.3,997.9,27465.6
2436,22,2024-03-09,173.5,993.4,28106.3
2437,22,2024-03-17,222.7,996.4,28854.6
2438,22,2024-03-25,201.3,1012.1,29603.5
2439,22,2024-04-01,207.3,1108.9,30296.1
2440,22,2024-04-08,198.7,1101.2,30955.7
2441,22,2024-04-13,268.8,1090.5,31428.0
2442,22,2024-04-18,141.3,1095.9,31898.7
2443,22,2024-04-24,172.7,1037.1,32492.0
2444,22,2024-05-02,143.0,1076.9,33016.9
2445,22,2024-05-08,170.2,1079.5,33601.4
2446,22,2024-05-24,179.1,1100.8,34234.5
2447,22,2024-05-31,158.3,1086.9,34853.3
2448,22,2024-06-07,394.9,1095.7,35420.6
2449,22,2024-06-12,117.3,1050.4,35881.7
2450,22,2024-06-23,156.0,1086.5,36398.1
2451,22,2024-07-02,192.6,1194.9,37046.6
2452,22,2024-07-12,140.2,1163.7,37521.1
2453,22,2024-07-24,134.1,1188.2,37997.5
2454,22,2024-07-30,142.9,1167.9,38533.3
2455,22,2024-08-09,166.0,1196.4,39097.9
2456,22,2024-08-21,154.0,1226.6,39691.9
2457,22,2024-09-01,150.5,1160.4,40257.9
2458,22,2024-09-10,166.0,1138.4,40924.0
2459,22,2024-09-13,142.1,1165.9,41425.9
2460,22,2024-09-23,183.7,1196.3,42037.9
2461,22,2024-10-01,173.2,1413.2,42680.0
2462,22,2024-10-06,158.8,1383.1,43239.4
2463,22,2024-10-10,138.5,1386.3,43750.0
2464,22,2024-10-16,159.7,1335.4,44358.1
2465,22,2024-10-21,133.7,1398.2,44801.4
2466,22,2024-10-27,143.0,1395.6,45302.6
2467,22,2024-11-03,173.6,1331.8,45876.8
2468,22,2024-11-10,177.8,1409.3,46509.3
2469,22,2024-11-16,182.1,1418.5,47121.7
2470,22,2024-11-22,193.7,1394.9,47785.7
2471,22,2024-11-27,175.9,1419.5,48402.8
2472,22,2024-12-03,153.7,1373.0,48972.9
2473,22,2024-12-09,186.0,1318.1,49647.7
2474,22,2024-12-15,197.2,1330.0,50303.7
2475,22,2024-12-20,176.0,1411.9,50885.7
2476,22,2024-12-26,173.0,1396.7,51515.6
2477,23,2022-01-07,66.9,385.0,94381.6
2478,23,2022-01-14,66.8,408.4,94928.8
2479,23,2022-01-21,87.2,407.3,95676.8
2480,23,2022-01-27,56.1,392.9,96136.6
2481,23,2022-02-01,62.6,404.9,96592.0
2482,23,2022-02-06,63.8,397.5,97077.1
2483,23,2022-02-12,69.0,401.9,97583.2
2484,23,2022-02-19,64.5,383.9,98065.9
2485,23,2022-02-26,90.4,393.3,98736.6
2486,23,2022-03-07,75.1,396.2,99311.1
2487,23,2022-03-12,67.3,397.1,99808.7
2488,23,2022-03-19,74.6,410.1,100346.1
2489,23,2022-03-26,69.1,384.2,100846.8
2490,23,2022-04-01,62.6,440.3,101336.1
2491,23,2022-04-12,63.6,439.3,101794.6
2492,23,2022-04-20,74.6,452.3,102328.0
2493,23,2022-04-27,72.2,452.9,102940.6
2494,23,2022-05-06,53.4,447.6,103380.4
2495,23,2022-05-15,71.3,452.4,103928.9
2496,23,2022-05-24,64.8,457.0,104458.7
2497,23,2022-05-31,60.1,456.5,104904.4
2498,23,2022-06-13,74.3,427.8,105497.4
2499,23,2022-06-21,82.4,423.9,106107.1
2500,23,2022-06-30,63.4,447.4,106597.3
2501,23,2022-07-08,68.3,489.2,107101.6
2502,23,2022-07-17,67.3,505.1,107613.9
2503,23,2022-07-29,56.6,487.1,108038.4
2504,23,2022-08-07,79.1,522.3,108634.0
2505,23,2022-08-15,71.0,492.1,109177.3
2506,23,2022-08-23,79.5,521.3,109796.9
2507,23,2022-09-01,76.2,504.5,110382.4
2508,23,2022-09-08,55.7,487.0,110827.3
2509,23,2022-09-13,77.9,492.8,111386.5
2510,23,2022-09-23,64.0,500.5,111932.6
2511,23,2022-09-30,65.9,520.6,112413.2
2512,23,2022-10-06,71.2,570.7,112943.4
2513,23,2022-10-10,65.9,577.5,113435.7
2514,23,2022-10-18,62.4,546.2,113913.0
2515,23,2022-10-27,79.3,557.7,114512.2
2516,23,2022-11-01,52.1,549.2,114900.8
2517,23,2022-11-06,61.9,547.6,115385.2
2518,23,2022-11-12,64.3,568.8,115887.9
2519,23,2022-11-18,79.7,590.6,116507.1
2520,23,2022-11-25,82.2,548.7,117145.0
2521,23,2022-12-02,80.4,582.4,117776.7
2522,23,2022-12-06,64.6,560.5,118242.6
2523,23,2022-12-11,65.2,568.4,118723.3
2524,23,2022-12-16,78.6,570.8,119334.4
2525,23,2022-12-24,82.6,549.5,119955.6
2526,23,2022-12-29,63.2,589.8,120421.3
2527,23,2023-01-04,77.3,607.9,121002.3
2528,23,2023-01-10,79.5,613.5,121635.6
2529,23,2023-01-15,76.5,626.9,122184.2
2530,23,2023-01-20,80.1,626.8,122772.1
2531,23,2023-01-26,65.7,612.7,123317.2
2532,23,2023-02-02,84.1,623.3,124036.9
2533,23,2023-02-09,72.7,610.6,124557.0
2534,23,2023-02-15,79.6,619.3,125187.2
2535,23,2023-02-20,84.6,624.7,125812.6
2536,23,2023-02-26,62.8,599.2,126337.2
2537,23,2023-03-06,94.9,603.9,127080.1
2538,23,2023-03-11,66.5,616.0,127563.6
2539,23,2023-03-17,76.7,612.1,128134.5
2540,23,2023-03-22,52.1,596.0,128516.1
2541,23,2023-03-28,64.7,585.3,129074.1
2542,23,2023-04-06,79.2,728.4,129682.9
2543,23,2023-04-14,83.4,687.2,130287.1
2544,23,2023-04-25,94.1,732.4,130990.9
2545,23,2023-05-02,56.4,685.9,131415.1
2546,23,2023-05-14,83.9,691.0,132044.7
2547,23,2023-05-22,63.1,730.2,132515.7
2548,23,2023-05-31,72.8,729.5,133046.7
2549,23,2023-06-05,76.4,709.0,133608.0
2550,23,2023-06-16,104.2,677.2,134391.0
2551,23,2023-06-27,64.5,683.4,134877.6
2552,23,2023-07-06,62.1,789.4,135335.3
2553,23,2023-07-16,77.9,816.7,135916.0
2554,23,2023-07-25,57.2,773.6,136324.7
2555,23,2023-08-01,65.4,769.9,136846.3
2556,23,2023-08-12,70.6,793.5,137361.3
2557,23,2023-08-22,81.1,780.0,138037.1
2558,23,2023-08-31,78.5,794.1,138604.1
2559,23,2023-09-07,69.4,787.3,139120.3
2560,23,2023-09-12,56.9,805.6,139543.6
2561,23,2023-09-17,83.6,818.6,140202.4
2562,23,2023-09-25,69.5,797.6,140734.1
2563,23,2023-10-03,82.2,906.5,141381.1
2564,23,2023-10-09,65.2,894.7,141937.6
2565,23,2023-10-15,86.7,908.8,142587.7
2566,23,2023-10-22,62.5,905.3,143105.4
2567,23,2023-10-28,68.1,887.4,143619.8
2568,23,2023-11-03,77.1,903.8,144226.9
2569,23,2023-11-08,63.7,875.3,144685.0
2570,23,2023-11-16,89.9,876.9,145342.3
2571,23,2023-11-22,70.7,941.8,145866.8
2572,23,2023-11-28,76.7,922.4,146425.2
2573,23,2023-12-02,78.9,942.8,147008.6
2574,23,2023-12-07,70.0,916.2,147577.3
2575,23,2023-12-14,82.1,906.4,148227.0
2576,23,2023-12-18,64.9,890.0,148707.5
2577,23,2023-12-23,87.8,905.6,149362.5
2578,23,2023-12-28,59.8,931.4,149826.9
2579,23,2024-01-01,65.0,964.7,150337.0
2580,23,2024-01-07,72.7,952.9,150942.4
2581,23,2024-01-14,25.6,994.4,151673.5
2582,23,2024-01-19,68.8,982.8,152219.3
2583,23,2024-01-24,76.8,995.9,152815.6
2584,23,2024-02-01,72.5,1003.1,153392.6
2585,23,2024-02-08,81.7,948.9,154071.7
2586,23,2024-02-12,74.5,965.7,154623.6
2587,23,2024-02-17,89.8,996.2,155296.1
2588,23,2024-02-22,74.7,974.2,155840.7
2589,23,2024-02-27,74.3,955.0,156373.8
2590,23,2024-03-05,80.4,950.3,157042.1
2591,23,2024-03-10,63.3,1008.2,157525.6
2592,23,2024-03-15,62.4,959.3,157974.3
2593,23,2024-03-20,77.6,991.6,158618.1
2594,23,2024-03-25,69.6,950.0,159133.3
2595,23,2024-03-28,50.1,979.6,159524.2
2596,23,2024-04-04,66.3,1052.8,160063.1
2597,23,2024-04-09,58.3,1118.7,160501.3
2598,23,2024-04-17,63.7,1052.3,161028.9
2599,23,2024-04-21,66.9,1051.2,161522.8
2600,23,2024-04-25,60.4,1105.2,162006.3
2601,23,2024-05-02,51.9,1094.6,162451.9
2602,23,2024-05-11,52.3,1078.8,162861.0
2603,23,2024-05-16,61.7,1077.6,163329.3
2604,23,2024-05-22,87.0,1057.2,164010.6
2605,23,2024-06-02,75.8,1083.1,164628.9
2606,23,2024-06-16,71.9,1070.8,165197.9
2607,23,2024-07-01,67.2,1214.8,165701.1
2608,23,2024-07-08,64.3,1204.8,166164.4
2609,23,2024-07-16,72.4,1158.1,166692.8
2610,23,2024-07-21,62.4,1217.3,167161.9
2611,23,2024-07-31,73.7,1147.7,167744.5
2612,23,2024-08-10,64.8,1164.5,168225.4
2613,23,2024-08-20,85.6,1143.0,168857.1
2614,23,2024-09-01,84.4,1190.3,169467.1
2615,23,2024-09-11,75.2,1223.9,170044.0
2616,23,2024-09-18,70.9,1188.3,170573.6
2617,23,2024-09-28,80.2,1216.9,171198.2
2618,23,2024-10-08,86.5,1375.0,171854.4
2619,23,2024-10-13,55.2,1350.1,172252.7
2620,23,2024-10-21,90.1,1415.7,173006.8
2621,23,2024-10-27,73.3,1383.6,173587.2
2622,23,2024-11-01,70.3,1326.2,174098.1
2623,23,2024-11-06,61.1,1398.0,174574.9
2624,23,2024-11-11,68.0,1397.4,175074.7
2625,23,2024-11-15,56.0,1343.5,175536.8
2626,23,2024-11-20,77.9,1313.6,176189.4
2627,23,2024-11-27,76.3,1326.3,176810.6
2628,23,2024-12-03,64.0,1321.5,177283.5
2629,23,2024-12-07,58.4,1399.7,177713.2
2630,23,2024-12-13,81.3,1394.0,178349.5
2631,23,2024-12-18,80.3,1329.1,178979.7
2632,23,2024-12-24,64.6,1418.3,179455.6
2633,23,2024-12-30,72.2,1315.0,179995.5
2634,24,2024-01-11,191.4,964.6,647.4
2635,24,2024-01-18,225.4,989.2,1397.1
2636,24,2024-01-24,172.8,960.8,1986.0
2637,24,2024-01-29,152.2,1005.9,2525.3
2638,24,2024-02-05,205.3,965.8,3264.6
2639,24,2024-02-09,129.9,1003.7,3701.9
2640,24,2024-02-13,157.4,950.1,4234.7
2641,24,2024-02-20,152.9,978.1,4771.3
2642,24,2024-02-25,167.1,984.9,5387.7
2643,24,2024-03-03,163.8,971.7,5993.3
2644,24,2024-03-08,147.4,979.8,6484.9
2645,24,2024-03-15,165.7,994.5,7059.7
2646,24,2024-03-20,181.5,969.5,7697.9
2647,24,2024-03-25,185.6,1001.4,8380.8
2648,24,2024-04-02,168.3,1082.4,9001.3
2649,24,2024-04-08,172.3,1114.1,9637.2
2650,24,2024-04-16,172.7,1092.9,10325.9
2651,24,2024-04-26,174.2,1067.3,10934.6
2652,24,2024-05-01,262.7,1092.2,11390.3
2653,24,2024-05-13,201.8,1061.1,12116.5
2654,24,2024-05-18,138.7,1079.3,12622.5
2655,24,2024-05-29,178.2,1096.7,13242.0
2656,24,2024-06-06,124.5,1095.2,13671.8
2657,24,2024-06-14,198.0,1102.0,14359.5
2658,24,2024-06-23,151.2,1057.1,14878.7
2659,24,2024-07-01,151.7,1194.4,15467.1
2660,24,2024-07-11,402.0,1213.7,16001.8
2661,24,2024-07-22,138.8,1165.3,16495.6
2662,24,2024-07-31,177.8,1140.4,17139.3
2663,24,2024-08-08,149.3,1178.1,17655.6
2664,24,2024-08-13,130.1,1171.8,18153.6
2665,24,2024-08-19,147.8,1215.2,18677.8
2666,24,2024-08-25,286.2,1215.9,19122.3
2667,24,2024-09-01,158.6,1139.0,19710.8
2668,24,2024-09-09,188.3,1190.6,20377.9
2669,24,2024-09-18,157.8,1204.1,20912.4
2670,24,2024-09-28,345.2,1161.4,21525.6
2671,24,2024-10-06,135.3,1342.9,22014.6
2672,24,2024-10-14,129.6,1403.8,22496.1
2673,24,2024-10-20,135.1,1336.1,22962.6
2674,24,2024-10-23,126.9,1401.3,23408.2
2675,24,2024-11-03,200.6,1399.4,24087.3
2676,24,2024-11-07,146.7,1341.7,24659.7
2677,24,2024-11-13,137.9,1326.4,25168.2
2678,24,2024-11-19,174.7,1385.5,25774.4
2679,24,2024-11-29,168.6,1392.0,26426.5
2680,24,2024-12-04,174.8,1319.7,27046.7
2681,24,2024-12-08,139.8,1363.8,27557.9
2682,24,2024-12-12,152.3,1337.0,28065.3
2683,24,2024-12-18,171.8,1374.3,28702.3
2684,24,2024-12-23,148.0,1394.5,29241.3
2685,24,2024-12-29,199.6,1346.6,29921.3
2686,25,2022-01-07,124.2,397.9,127913.1
2687,25,2022-01-11,113.8,391.5,128381.9
2688,25,2022-01-16,109.5,387.5,128813.9
2689,25,2022-01-23,129.5,405.2,129356.7
2690,25,2022-01-31,173.6,389.0,130005.0
2691,25,2022-02-06,108.7,410.3,130462.4
2692,25,2022-02-12,154.6,388.0,131045.9
2693,25,2022-02-18,131.6,405.0,131538.7
2694,25,2022-02-25,122.8,391.2,132040.3
2695,25,2022-03-03,132.3,403.6,132562.9
2696,25,2022-03-10,127.7,395.4,133090.7
2697,25,2022-03-16,122.0,409.4,133549.1
2698,25,2022-03-21,91.9,406.6,133915.0
2699,25,2022-03-28,149.1,395.8,134567.7
2700,25,2022-04-06,116.5,433.4,135088.0
2701,25,2022-04-15,135.0,429.7,135639.8
2702,25,2022-04-21,112.6,440.7,136118.9
2703,25,2022-04-28,112.3,428.0,136609.4
2704,25,2022-05-11,142.4,449.1,137187.3
2705,25,2022-05-18,273.0,429.0,137743.8
2706,25,2022-05-26,115.8,450.8,138186.8
2707,25,2022-06-04,149.3,423.7,138751.0
2708,25,2022-06-14,33.4,436.1,139211.5
2709,25,2022-06-22,130.1,445.6,139798.0
2710,25,2022-07-02,143.3,515.5,140380.4
2711,25,2022-07-06,92.8,512.6,140735.2
2712,25,2022-07-16,146.4,492.3,141312.1
2713,25,2022-07-24,98.6,514.9,141703.5
2714,25,2022-08-01,114.5,516.0,142192.1
2715,25,2022-08-09,110.6,503.2,142648.9
2716,25,2022-08-17,105.5,498.7,143055.7
2717,25,2022-08-26,146.7,506.8,143617.3
2718,25,2022-09-04,176.8,497.7,144301.8
2719,25,2022-09-08,125.7,491.9,144773.1
2720,25,2022-09-15,118.9,512.5,145270.8
2721,25,2022-09-24,149.6,495.0,145842.4
2722,25,2022-09-28,119.2,489.4,146305.7
2723,25,2022-10-06,128.4,552.5,146810.5
2724,25,2022-10-14,192.4,557.1,147562.9
2725,25,2022-10-19,137.0,577.4,148096.3
2726,25,2022-10-25,137.9,566.6,148635.0
2727,25,2022-10-30,112.4,556.3,149080.2
2728,25,2022-11-03,298.8,557.9,149598.1
2729,25,2022-11-07,117.2,558.5,150064.7
2730,25,2022-11-13,114.9,575.6,150511.3
2731,25,2022-11-20,142.0,577.9,151111.5
2732,25,2022-11-23,103.1,564.6,151526.6
2733,25,2022-11-27,105.3,556.1,151996.1
2734,25,2022-12-02,156.3,572.7,152630.5
2735,25,2022-12-07,121.9,559.9,153117.7
2736,25,2022-12-11,150.2,551.7,153677.4
2737,25,2022-12-17,148.9,554.1,154311.0
2738,25,2022-12-21,111.4,583.6,154742.8
2739,25,2022-12-25,136.7,579.1,155313.7
2740,25,2022-12-28,113.7,584.4,155747.2
2741,25,2023-01-03,110.4,626.5,156210.4
2742,25,2023-01-08,122.2,609.2,156739.5
2743,25,2023-01-14,128.2,593.3,157238.1
2744,25,2023-01-21,150.3,592.5,157823.1
2745,25,2023-01-25,121.0,622.6,158331.7
2746,25,2023-01-31,124.3,630.7,158796.7
2747,25,2023-02-05,109.5,608.6,159237.0
2748,25,2023-02-09,98.6,599.3,159613.6
2749,25,2023-02-13,116.0,612.5,160111.4
2750,25,2023-02-18,142.5,628.7,160653.6
2751,25,2023-02-25,150.5,586.7,161231.2
2752,25,2023-03-04,157.3,590.7,161908.6
2753,25,2023-03-09,105.7,602.3,162333.6
2754,25,2023-03-14,116.3,606.1,162779.8
2755,25,2023-03-19,156.7,610.2,163427.8
2756,25,2023-03-26,133.7,586.2,164032.6
2757,25,2023-04-02,122.1,706.4,164583.0
2758,25,2023-04-07,334.8,729.0,165160.8
2759,25,2023-04-14,105.5,716.4,165564.5
2760,25,2023-04-19,108.7,681.8,166034.8
2761,25,2023-04-24,26.7,681.7,166427.0
2762,25,2023-05-04,132.8,708.5,166985.5
2763,25,2023-05-09,108.4,699.8,167441.0
2764,25,2023-05-15,138.9,693.8,167977.9
2765,25,2023-05-23,131.0,723.2,168490.5
2766,25,2023-05-31,131.9,683.8,168982.1
2767,25,2023-06-07,127.3,701.7,169458.0
2768,25,2023-06-13,116.5,731.4,169952.9
2769,25,2023-06-19,96.5,676.4,170357.7
2770,25,2023-06-26,122.3,716.1,170825.8
2771,25,2023-07-03,126.6,806.2,171349.7
2772,25,2023-07-12,142.7,812.1,171918.8
2773,25,2023-07-19,147.4,829.4,172478.7
2774,25,2023-07-26,103.6,806.8,172934.0
2775,25,2023-08-01,106.7,811.0,173359.5
2776,25,2023-08-09,106.4,769.2,173831.2
2777,25,2023-08-13,112.1,817.0,174249.2
2778,25,2023-08-19,327.1,784.2,174856.5
2779,25,2023-08-27,136.2,810.1,175423.7
2780,25,2023-09-02,103.8,822.5,175845.2
2781,25,2023-09-06,113.5,776.5,176328.6
2782,25,2023-09-12,120.1,823.3,176784.9
2783,25,2023-09-19,131.3,800.8,177359.9
2784,25,2023-09-25,125.3,831.6,177881.2
2785,25,2023-09-29,108.4,822.8,178306.9
2786,25,2023-10-05,92.1,945.8,178690.7
2787,25,2023-10-10,113.6,879.4,179143.8
2788,25,2023-10-17,124.9,913.8,179660.9
2789,25,2023-10-23,155.8,912.8,180273.1
2790,25,2023-10-28,361.1,902.0,180796.0
2791,25,2023-11-04,143.1,884.6,181354.9
2792,25,2023-11-11,129.0,896.4,181909.1
2793,25,2023-11-15,113.0,930.4,182341.0
2794,25,2023-11-21,136.9,910.3,182859.9
2795,25,2023-11-25,116.0,918.1,183294.7
