pedido_id,producto_id,cantidad,precio_unitario
321,20,16,1290.0
321,21,18,790.0
321,13,16,1390.0
321,22,19,1900.0
321,8,18,1110.0
322,2,16,2110.0
322,3,11,1200.0
322,11,8,2040.0
322,12,18,1450.0
322,25,7,780.0
323,12,19,1530.0
323,18,5,13590.0
324,24,21,1770.0
324,12,14,1530.0
324,5,13,1630.0
325,11,13,2180.0
325,23,8,2180.0
325,18,14,13240.0
325,2,11,2230.0
326,6,21,1870.0
326,19,14,1170.0
326,14,13,2130.0
327,21,21,900.0
327,10,19,1970.0
327,5,6,1700.0
328,9,21,5490.0
328,18,5,12930.0
329,11,10,2160.0
329,12,10,1540.0
330,12,18,1530.0
330,17,19,7310.0
331,26,10,1540.0
331,2,6,2210.0
331,19,21,1200.0
331,3,21,1250.0
331,23,16,2130.0
331,13,11,1500.0
332,11,8,2170.0
332,7,16,11320.0
332,14,19,2130.0
333,8,6,1190.0
333,20,21,1420.0
333,4,21,7200.0
333,15,11,1660.0
333,14,22,2100.0
333,23,10,2130.0
334,2,13,2520.0
334,6,21,2150.0
334,13,8,1730.0
334,24,22,2020.0
334,17,14,8010.0
335,18,10,15310.0
335,2,11,2580.0
335,6,18,2150.0
335,12,6,1750.0
335,3,11,1430.0
336,16,8,2240.0
336,5,10,1880.0
336,12,18,1790.0
337,17,18,8260.0
337,12,14,1800.0
337,23,8,2390.0
337,16,8,2310.0
337,6,16,2110.0
338,10,8,2290.0
338,26,16,1720.0
338,19,8,1370.0
338,17,14,8130.0
338,18,8,15220.0
338,16,8,2200.0
339,24,5,1920.0
339,25,10,960.0
339,9,14,6260.0
339,6,16,2080.0
340,12,21,1740.0
340,9,16,6300.0
340,2,10,2520.0
340,10,8,2250.0
340,6,10,2060.0
340,13,8,1670.0
341,19,16,1320.0
341,21,16,970.0
341,7,22,12700.0
342,18,16,14620.0
342,14,6,2390.0
342,6,16,2120.0
343,3,5,1630.0
343,9,10,7190.0
343,15,13,2140.0
343,6,17,2410.0
343,14,12,2740.0
343,5,21,2150.0
344,11,5,2820.0
344,9,5,7210.0
344,18,5,16950.0
344,19,8,1540.0
344,24,8,2170.0
345,9,24,7080.0
345,23,20,2690.0
345,3,20,1680.0
345,5,19,2120.0
345,6,8,2360.0
345,4,20,9060.0
346,14,24,2610.0
346,19,17,1480.0
347,4,24,8900.0
347,11,22,2740.0
348,8,9,1550.0
348,13,15,1970.0
348,10,18,2490.0
349,9,24,7230.0
349,24,9,2200.0
350,3,22,1620.0
350,11,18,2730.0
351,22,15,2750.0
351,19,13,1510.0
352,7,7,14450.0
352,20,25,1780.0
352,14,27,2630.0
352,22,27,2670.0
352,24,13,2260.0
353,20,31,1750.0
353,19,7,1510.0
354,12,27,1920.0
354,17,14,9140.0
354,16,6,2570.0
354,15,11,2210.0
354,2,11,2800.0
354,9,13,7080.0
355,14,11,2740.0
355,13,25,1920.0
355,2,22,2820.0
355,23,25,2720.0
356,21,22,1100.0
356,23,29,2770.0
357,6,7,2280.0
357,17,13,9230.0
358,8,18,1520.0
358,26,31,1950.0
359,8,24,1660.0
359,9,24,7420.0
359,7,28,14910.0
359,19,28,1570.0
359,12,6,2030.0
360,16,18,2590.0
360,26,9,2020.0
360,11,21,2930.0
360,14,17,2850.0
361,4,9,9690.0
361,19,28,1590.0
361,17,10,9870.0
362,8,30,1690.0
362,21,6,1150.0
362,5,18,2250.0
362,6,6,2450.0
362,16,6,2720.0
362,4,30,9370.0
363,1,9,4140.0
363,9,28,7450.0
363,8,9,1640.0
363,15,26,2230.0
364,5,5,2250.0
364,3,28,1720.0
364,7,26,15320.0
365,3,13,1710.0
365,12,9,2070.0
365,18,28,17790.0
366,11,14,2980.0
366,13,9,2020.0
367,21,25,1210.0
367,1,29,4100.0
368,9,27,7570.0
368,5,21,2200.0
368,24,23,2390.0
368,17,10,9960.0
369,22,15,2870.0
369,16,22,2690.0
369,15,19,2230.0
369,26,19,2130.0
370,5,21,2270.0
370,9,12,7550.0
370,4,21,9630.0
370,23,17,2940.0
370,26,29,2090.0
370,21,25,1210.0
371,20,21,1920.0
371,21,19,1150.0
371,3,15,1740.0
372,23,21,2880.0
372,21,8,1150.0
372,10,15,2710.0
372,7,6,15050.0
372,5,11,2200.0
372,12,25,2140.0
373,4,11,9390.0
373,14,25,2810.0
373,26,18,2110.0
374,9,19,7780.0
374,10,18,2610.0
374,4,23,9160.0
374,8,12,1680.0
375,2,18,2970.0
375,9,14,7740.0
375,18,23,18000.0
375,19,18,1630.0
376,14,5,2780.0
376,11,5,2990.0
376,10,14,2710.0
376,17,21,9680.0
376,8,12,1680.0
377,22,5,2860.0
377,25,18,1110.0
377,12,19,2060.0
377,4,19,9610.0
378,20,8,2210.0
378,25,16,1270.0
378,22,6,3230.0
379,24,10,2660.0
379,13,11,2260.0
379,9,18,8850.0
379,1,10,4700.0
379,19,8,1790.0
379,10,6,3070.0
380,20,14,2140.0
380,5,19,2640.0
381,8,5,1940.0
381,17,13,11060.0
381,19,6,1820.0
382,26,22,2430.0
382,25,16,1300.0
382,24,22,2670.0
382,1,5,4770.0
383,18,13,21010.0
383,3,8,1940.0
383,7,5,17770.0
384,19,13,1870.0
384,8,10,1870.0
385,2,8,3560.0
385,1,16,4640.0
385,15,14,2640.0
385,25,13,1260.0
386,24,6,2630.0
386,20,19,2180.0
386,19,18,1850.0
386,3,6,1930.0
386,1,16,4650.0
387,24,6,2700.0
387,4,13,11140.0
388,10,11,3100.0
388,26,10,2440.0
389,15,21,2670.0
389,10,10,2990.0
389,13,21,2300.0
389,18,22,19880.0
389,9,14,8580.0
390,9,13,10030.0
390,23,11,3780.0
390,3,13,2240.0
390,11,6,3770.0
390,16,18,3360.0
391,26,10,2670.0
391,4,8,12300.0
391,12,5,2770.0
391,5,10,2890.0
391,25,6,1500.0
392,8,11,2100.0
392,21,19,1530.0
392,25,13,1420.0
392,11,11,3880.0
392,14,16,3690.0
393,16,5,3460.0
393,14,22,3710.0
394,2,16,4000.0
394,10,21,3380.0
394,23,10,3800.0
394,9,10,10110.0
395,25,21,1430.0
395,5,6,2990.0
395,7,5,19080.0
395,3,6,2230.0
395,24,11,3000.0
396,25,8,1480.0
396,16,21,3480.0
397,18,22,23140.0
397,23,5,3760.0
397,20,10,2460.0
398,25,16,1500.0
398,7,5,19740.0
398,15,11,2940.0
398,1,22,5190.0
399,13,13,2940.0
399,12,17,3090.0
399,21,17,1740.0
399,14,5,4090.0
400,20,5,2750.0
400,4,10,13860.0
400,6,10,3660.0
400,12,24,3070.0
400,3,5,2560.0
401,6,5,3550.0
401,19,13,2290.0
401,7,18,22460.0
401,11,13,4280.0
401,15,5,3300.0
402,2,5,4390.0
402,7,10,22690.0
402,22,8,4110.0
402,16,18,3850.0
402,9,17,10980.0
403,5,18,3280.0
403,25,15,1650.0
403,20,5,2700.0
404,7,17,22620.0
404,23,24,4340.0
404,16,16,3850.0
405,25,22,1640.0
405,15,24,3300.0
405,22,24,4040.0
405,5,18,3280.0
406,5,6,3300.0
406,15,7,3390.0
406,21,7,1700.0
406,25,20,1610.0
406,2,18,4500.0
407,2,26,4420.0
407,20,22,2750.0
407,3,22,2570.0
408,14,18,4070.0
408,15,7,3390.0
408,19,9,2270.0
408,23,26,4140.0
408,13,20,2880.0
409,23,13,4190.0
409,20,24,2730.0
409,26,18,3060.0
409,24,24,3500.0
409,25,22,1690.0
410,7,13,22420.0
410,2,29,4300.0
410,5,5,3390.0
410,22,11,4240.0
410,15,7,3230.0
410,10,31,3830.0
411,16,8,3770.0
411,6,25,3730.0
411,2,7,4480.0
411,8,16,2400.0
411,5,22,3280.0
412,16,19,3970.0
412,9,29,11140.0
412,22,11,4050.0
413,15,25,3240.0
413,17,11,14600.0
414,14,9,4240.0
414,22,25,4200.0
415,4,22,13760.0
415,9,22,11230.0
415,3,29,2500.0
415,17,21,14270.0
415,16,11,3940.0
415,19,25,2330.0
416,17,16,14360.0
416,15,25,3330.0
416,9,22,10990.0
416,20,27,2710.0
416,26,16,3010.0
416,2,16,4460.0
417,4,19,14860.0
417,13,15,3100.0
417,3,24,2650.0
417,5,11,3510.0
417,9,22,11540.0
417,11,21,4540.0
418,8,30,2510.0
418,5,10,3520.0
419,6,26,3980.0
419,23,28,4380.0
419,17,21,14840.0
419,22,17,4460.0
420,24,13,3680.0
420,12,22,3280.0
420,11,14,4620.0
420,7,13,23870.0
420,14,9,4320.0
421,14,9,4430.0
421,3,17,2630.0
421,13,6,3100.0
421,7,24,23300.0
422,10,6,4040.0
422,18,17,28210.0
422,24,9,3540.0
423,1,28,6400.0
423,13,30,3210.0
423,7,6,22900.0
423,12,24,3300.0
423,21,9,1820.0
423,14,13,4440.0
424,4,19,14410.0
424,7,19,23240.0
424,19,19,2520.0
424,26,21,3270.0
425,17,8,15360.0
425,12,23,3320.0
425,1,25,6210.0
425,20,8,2890.0
425,11,22,4480.0
425,4,21,14400.0
426,15,21,3600.0
426,6,21,3910.0
427,1,6,6450.0
427,23,19,4550.0
427,9,15,11710.0
427,20,10,2930.0
428,6,17,3820.0
428,21,23,1780.0
428,10,6,4090.0
428,17,6,14900.0
429,18,15,26890.0
429,2,23,4830.0
429,10,19,4210.0
429,4,23,14830.0
429,8,10,2530.0
430,14,19,4490.0
430,23,21,4550.0
431,10,18,4140.0
431,1,7,6570.0
431,25,14,1760.0
431,14,23,4370.0
432,22,7,4400.0
432,2,16,4560.0
432,21,7,1830.0
432,9,18,12070.0
433,22,25,4250.0
433,11,18,4570.0
434,5,19,3550.0
434,25,19,1800.0
435,15,19,3620.0
435,26,7,3160.0
435,22,14,4370.0
435,4,12,14280.0
435,3,11,2760.0
436,5,11,3400.0
436,20,14,2990.0
436,8,21,2550.0
436,21,25,1820.0
437,8,13,2800.0
437,12,5,3500.0
437,7,21,25080.0
438,15,19,3950.0
438,17,18,16400.0
439,19,16,2780.0
439,26,6,3430.0
439,22,13,4700.0
439,9,5,13190.0
439,23,6,4970.0
439,8,14,2770.0
440,5,5,3850.0
440,2,16,5010.0
441,7,18,25210.0
441,23,5,4970.0
441,12,6,3650.0
441,3,16,2910.0
442,17,6,16550.0
442,1,18,7140.0
443,21,22,1950.0
443,24,16,3950.0
443,6,13,4350.0
443,26,10,3510.0
443,10,5,4450.0
444,1,6,6930.0
444,6,18,4120.0
444,12,8,3500.0
444,20,10,3120.0
445,17,10,16330.0
445,3,21,3010.0
445,9,8,12710.0
445,7,21,25720.0
446,4,11,17200.0
446,17,19,18390.0
446,12,19,3930.0
446,3,18,3230.0
446,18,8,32470.0
447,12,10,3960.0
447,3,5,3230.0
447,14,5,5190.0
448,22,18,5160.0
448,17,13,18150.0
448,25,16,2080.0
449,6,22,4580.0
449,10,11,4740.0
449,19,22,3000.0
449,26,14,3870.0
449,11,18,5470.0
450,7,19,28630.0
450,19,16,2880.0
451,2,11,5680.0
451,20,16,3490.0
452,11,10,5290.0
452,13,14,3660.0
453,7,18,27860.0
453,1,16,7490.0
453,2,16,5470.0
453,23,16,5430.0
453,4,14,17070.0
454,7,14,27410.0
454,6,21,4550.0
454,15,13,4190.0
454,22,13,5340.0
455,3,6,3200.0
455,9,21,14190.0
455,6,5,4470.0
455,19,8,3000.0
455,11,6,5260.0
455,18,8,33760.0
456,25,22,2440.0
456,6,24,5130.0
456,20,17,3990.0
456,9,18,16450.0
456,26,8,4280.0
456,5,16,4820.0
457,2,13,6200.0
457,5,5,4750.0
457,21,5,2500.0
458,1,17,8770.0
458,11,8,6260.0
459,18,12,36660.0
459,7,24,32180.0
460,24,17,5070.0
460,9,20,16480.0
460,7,26,31350.0
461,24,15,4850.0
461,20,26,3990.0
461,17,21,20080.0
462,22,11,6120.0
462,25,24,2330.0
462,11,6,6170.0
462,26,20,4390.0
462,2,13,6370.0
462,16,18,5640.0
463,8,18,3400.0
463,22,24,5980.0
463,18,24,37380.0
464,7,15,32530.0
464,2,24,6350.0
464,24,13,4890.0
465,14,24,6130.0
465,23,13,6050.0
466,21,9,2480.0
466,17,19,20220.0
466,10,29,5510.0
466,13,18,4390.0
466,20,9,3990.0
466,25,20,2360.0
467,22,11,5980.0
467,10,9,5700.0
467,24,25,4810.0
467,23,13,6210.0
467,3,31,3600.0
468,7,18,32450.0
468,22,9,6010.0
468,17,21,20810.0
469,8,9,3570.0
469,13,16,4180.0
470,2,7,6500.0
470,7,20,31410.0
470,5,10,4620.0
470,10,11,5580.0
470,4,9,20130.0
470,16,8,5760.0
471,6,27,5230.0
471,11,13,6180.0
471,4,31,19460.0
472,26,3,2720.0
472,22,9,3600.0
473,5,4,2990.0
473,24,10,3020.0
473,22,5,3620.0
473,21,4,1570.0
473,19,4,2050.0
473,2,14,3930.0
474,19,6,2050.0
474,18,10,23210.0
474,8,5,2160.0
474,22,8,3750.0
474,14,3,3740.0
475,5,3,3370.0
475,17,14,14190.0
475,13,12,2990.0
475,6,6,3620.0
475,9,6,11460.0
476,7,14,21870.0
476,3,4,2470.0
476,11,12,4160.0
476,21,12,1760.0
476,6,4,3550.0
477,10,6,3770.0
477,12,16,3040.0
477,17,5,13960.0
477,7,15,21870.0
478,6,10,3570.0
478,23,8,4290.0
478,26,13,2950.0
478,11,10,4290.0
478,16,13,3950.0
478,1,9,5870.0
479,11,11,4190.0
479,20,14,2740.0
479,2,13,4310.0
480,24,13,3520.0
480,26,12,3060.0
480,1,10,6020.0
481,15,13,3310.0
481,21,17,1700.0
482,22,7,4210.0
482,18,4,25730.0
482,19,10,2330.0
482,7,11,22420.0
482,26,11,2960.0
482,25,10,1690.0
483,12,6,3070.0
483,16,13,3950.0
484,24,13,3410.0
484,1,14,5850.0
484,21,11,1760.0
485,1,7,6050.0
485,13,11,2890.0
485,7,20,22120.0
485,4,18,13470.0
485,9,11,11150.0
485,17,10,13890.0
486,17,10,15380.0
486,2,15,4720.0
486,21,9,1820.0
486,8,11,2530.0
486,19,9,2420.0
487,9,8,12000.0
487,10,8,4110.0
488,5,10,3560.0
488,19,9,2490.0
488,3,8,2660.0
488,16,6,4000.0
488,12,4,3170.0
488,20,9,2960.0
489,1,14,6360.0
489,5,13,3420.0
489,11,7,4640.0
489,3,16,2660.0
489,17,13,14660.0
490,21,4,1830.0
490,18,16,28170.0
490,17,6,14930.0
490,24,9,3650.0
491,14,12,4370.0
491,2,12,4650.0
491,13,14,3120.0
491,11,9,4410.0
492,3,13,2720.0
492,13,14,3210.0
493,26,13,3230.0
493,2,12,4600.0
493,18,16,27730.0
494,18,10,27440.0
494,8,4,2590.0
495,18,14,27090.0
495,24,13,3590.0
496,11,10,4450.0
496,13,4,3230.0
496,18,4,27900.0
497,15,11,3580.0
497,1,13,6430.0
497,14,9,4340.0
497,18,13,27470.0
497,10,15,4010.0
497,25,7,1770.0
498,17,12,14820.0
498,13,3,3130.0
498,3,10,2750.0
498,16,5,4240.0
498,19,14,2500.0
498,25,8,1740.0
499,7,7,23170.0
499,20,6,2890.0
500,3,6,2940.0
500,9,7,12590.0
500,25,8,1930.0
501,8,4,2790.0
501,12,5,3450.0
501,14,13,4870.0
502,2,13,5060.0
502,20,8,3240.0
502,16,8,4550.0
502,3,10,2900.0
502,12,14,3490.0
502,10,3,4390.0
503,15,10,3970.0
503,1,7,7010.0
504,7,10,26190.0
504,2,7,5170.0
504,11,9,5040.0
504,16,10,4580.0
504,26,12,3490.0
504,21,13,2020.0
505,15,8,3870.0
505,19,9,2650.0
505,5,7,3780.0
506,2,10,5200.0
506,6,3,4250.0
506,11,13,4840.0
506,22,13,4850.0
506,17,6,16490.0
506,19,9,2720.0
507,18,14,31110.0
507,20,10,3140.0
507,25,13,1940.0
507,24,10,3970.0
507,19,6,2720.0
508,10,12,4840.0
508,22,9,5090.0
508,8,14,3040.0
509,20,11,3590.0
509,14,5,5260.0
509,15,12,4280.0
509,26,3,3760.0
510,14,6,5280.0
510,25,5,2030.0
510,2,10,5410.0
510,15,9,4110.0
510,23,3,5290.0
511,17,11,18200.0
511,22,4,5240.0
511,4,13,17420.0
511,20,3,3490.0
511,18,13,33520.0
511,21,4,2110.0
512,16,11,5040.0
512,25,5,2070.0
512,23,9,5210.0
512,2,3,5600.0
513,15,6,4230.0
513,17,14,17400.0
513,12,13,3800.0
513,3,6,3120.0
513,22,5,5110.0
513,8,9,2960.0
514,25,3,2030.0
514,6,5,4530.0
514,22,4,5360.0
515,14,14,5160.0
515,8,14,3010.0
515,11,14,5280.0
516,21,6,2440.0
516,23,7,5950.0
516,4,3,19340.0
517,21,9,2480.0
517,23,15,6210.0
518,14,5,6170.0
518,10,7,5720.0
518,26,4,4460.0
518,7,6,32630.0
518,25,14,2340.0
519,18,9,37760.0
519,6,10,5340.0
519,26,15,4430.0
519,7,3,32020.0
519,4,7,19670.0
520,22,10,5800.0
520,9,14,15640.0
520,21,7,2510.0
521,11,11,6180.0
521,25,14,2440.0
521,4,14,19730.0
521,24,9,4860.0
522,15,16,4750.0
522,25,16,2380.0
522,9,15,15890.0
522,8,15,3460.0
522,1,9,8500.0
523,8,13,3410.0
523,13,6,4330.0
524,19,17,3280.0
524,9,17,16300.0
525,26,7,4440.0
525,9,13,16560.0
525,19,18,3430.0
526,25,6,2390.0
526,21,6,2480.0
526,22,7,6060.0
527,11,10,6180.0
527,9,7,15620.0
528,5,3,4660.0
528,4,18,20370.0
528,18,20,37200.0
528,17,8,20420.0
529,26,6,2750.0
529,24,10,3060.0
529,10,9,3390.0
529,4,18,12280.0
529,8,17,2120.0
529,12,4,2770.0
530,22,14,3620.0
530,26,12,2680.0
530,16,12,3360.0
530,7,8,19100.0
531,15,10,2920.0
531,18,16,22550.0
532,16,14,3950.0
532,15,18,3260.0
532,13,5,2900.0
533,25,18,1680.0
533,13,12,2970.0
533,22,14,4020.0
533,24,5,3510.0
534,9,4,10870.0
534,13,7,2970.0
534,10,16,3770.0
534,16,10,3810.0
535,6,18,3720.0
535,4,18,13650.0
535,1,14,6190.0
536,9,4,11170.0
536,12,21,3070.0
536,20,13,2810.0
536,6,7,3690.0
536,8,16,2410.0
536,5,5,3330.0
537,20,9,2760.0
537,12,6,3000.0
537,6,16,3740.0
537,17,12,14260.0
537,26,6,3110.0
537,3,21,2540.0
538,1,6,6160.0
538,11,6,4360.0
538,21,16,1740.0
538,3,18,2470.0
538,12,16,3080.0
539,13,13,2920.0
539,9,7,11070.0
539,15,6,3410.0
540,23,13,4260.0
540,21,12,1670.0
540,15,15,3410.0
540,17,17,13760.0
541,8,9,2440.0
541,23,13,4230.0
541,20,13,2740.0
542,11,12,4370.0
542,12,5,3100.0
542,9,16,10990.0
542,7,5,21860.0
543,4,11,13420.0
543,1,22,6150.0
543,24,20,3380.0
543,5,14,3300.0
544,15,16,3370.0
544,14,13,4230.0
544,19,25,2340.0
544,12,5,3070.0
544,2,18,4420.0
545,12,16,3120.0
545,19,15,2310.0
546,25,16,1670.0
546,9,22,11050.0
546,1,24,5870.0
546,2,9,4300.0
546,26,9,2950.0
546,12,13,3020.0
547,4,18,15020.0
547,8,14,2520.0
547,19,16,2480.0
547,7,11,23020.0
547,6,5,3750.0
547,3,11,2710.0
548,17,13,15420.0
548,24,23,3720.0
548,22,5,4280.0
548,15,11,3520.0
548,5,5,3580.0
549,11,13,4500.0
549,4,5,14170.0
549,26,25,3300.0
549,22,25,4250.0
549,14,19,4370.0
550,14,5,4540.0
550,19,7,2490.0
550,23,11,4470.0
550,21,14,1870.0
550,4,25,14880.0
551,13,7,3140.0
551,15,25,3540.0
551,19,14,2540.0
551,18,23,28100.0
551,14,7,4360.0
551,7,5,24130.0
552,16,8,4170.0
552,3,9,2730.0
552,8,19,2520.0
552,11,8,4430.0
552,10,19,4010.0
553,23,22,4510.0
553,14,15,4510.0
553,4,19,14670.0
553,24,12,3520.0
554,25,5,1770.0
554,13,10,3180.0
554,14,7,4290.0
554,10,10,4070.0
554,21,24,1850.0
555,13,24,3080.0
555,2,20,4700.0
555,5,16,3610.0
555,24,14,3670.0
555,26,19,3150.0
555,10,24,4080.0
556,16,18,4100.0
556,13,12,3150.0
556,10,14,4040.0
556,15,15,3620.0
556,14,24,4530.0
557,21,19,1810.0
557,12,12,3150.0
557,10,12,4080.0
557,13,15,3090.0
557,1,12,6290.0
557,20,10,2900.0
558,6,5,3880.0
558,3,15,2700.0
558,16,4,4120.0
559,18,16,27200.0
559,9,11,11660.0
559,25,17,1760.0
559,14,4,4490.0
559,11,16,4520.0
560,20,20,2870.0
560,15,10,3480.0
560,2,20,4590.0
560,7,14,23790.0
561,15,16,3520.0
561,22,9,4360.0
561,6,6,3870.0
561,2,17,4780.0
562,16,17,4070.0
562,18,14,28160.0
562,19,11,2440.0
563,11,12,4920.0
563,20,4,3230.0
563,23,17,5070.0
563,2,9,5060.0
564,1,9,7200.0
564,8,18,2720.0
564,22,14,4680.0
565,8,10,2740.0
565,18,10,29720.0
566,6,9,4160.0
566,20,12,3190.0
567,25,6,1910.0
567,7,17,26170.0
567,19,13,2670.0
567,20,17,3190.0
567,13,17,3390.0
567,16,18,4600.0
568,3,8,2850.0
568,11,18,4850.0
568,18,17,30630.0
568,19,13,2670.0
568,6,16,4180.0
569,10,14,4900.0
569,16,13,4850.0
569,26,10,3940.0
570,21,9,2200.0
570,4,5,17490.0
570,16,10,4840.0
570,24,9,4380.0
570,17,9,17750.0
570,10,14,4990.0
571,15,8,4200.0
571,18,18,32340.0
571,11,8,5460.0
572,23,16,5270.0
572,14,8,5350.0
572,13,6,3790.0
572,5,16,4050.0
573,24,14,4200.0
573,2,14,5430.0
573,18,18,32080.0
573,9,8,14110.0
573,12,18,3900.0
573,11,5,5490.0
574,11,9,5330.0
574,7,9,28400.0
574,9,6,14210.0
574,3,4,3270.0
574,1,12,7420.0
574,25,14,2070.0
575,5,9,4200.0
575,14,9,5380.0
575,2,9,5730.0
575,20,13,3430.0
576,4,9,17770.0
576,12,18,3970.0
576,10,17,4990.0
576,1,12,7800.0
576,25,4,2080.0
577,23,7,6110.0
577,24,7,5000.0
577,15,4,4740.0
577,19,4,3280.0
577,3,12,3570.0
578,6,7,5210.0
578,19,4,3370.0
578,2,15,6410.0
578,4,5,20380.0
578,5,8,4740.0
579,19,18,3270.0
579,24,14,4990.0
579,17,17,20320.0
580,24,9,5000.0
580,19,19,3300.0
580,8,16,3530.0
581,10,6,5580.0
581,19,16,3420.0
581,2,4,6530.0
581,3,18,3740.0
582,26,12,4500.0
582,18,21,38200.0
582,11,16,6330.0
583,5,12,4720.0
583,20,4,3910.0
583,15,12,4720.0
583,14,12,6150.0
583,11,18,6310.0
583,22,13,5880.0
584,19,13,3430.0
584,1,10,8740.0
585,26,18,4450.0
585,25,9,2410.0
585,17,8,20650.0
585,3,11,3580.0
586,12,15,4380.0
586,11,17,6340.0
586,3,20,3660.0
587,21,24,2480.0
587,9,5,15680.0
587,4,15,20270.0
587,14,16,5960.0
588,23,15,6090.0
588,18,20,38160.0
588,10,25,5640.0
588,19,24,3450.0
588,22,5,5980.0
588,6,18,5190.0
589,15,25,4700.0
589,3,5,3620.0
589,6,7,5140.0
589,5,8,4740.0
589,4,25,19910.0
590,20,5,3930.0
590,3,16,3750.0
590,25,25,2340.0
591,15,7,1540.0
591,14,18,1920.0
591,16,10,1810.0
592,9,14,5230.0
592,7,12,10280.0
592,10,9,1810.0
592,4,11,6220.0
592,14,4,1930.0
592,26,12,1430.0
593,10,16,1760.0
593,12,8,1450.0
593,16,11,1820.0
593,15,19,1540.0
593,17,11,6650.0
593,5,10,1500.0
594,22,4,1930.0
594,24,18,1630.0
594,5,4,1540.0
594,9,9,5260.0
594,21,12,820.0
595,6,11,1710.0
595,1,18,2840.0
596,5,6,1520.0
596,19,10,1110.0
596,24,9,1540.0
596,10,5,1810.0
596,9,10,5050.0
597,4,4,6570.0
597,3,8,1180.0
597,14,17,1930.0
597,24,4,1600.0
597,7,18,10410.0
598,14,10,1960.0
598,13,16,1340.0
598,12,9,1400.0
598,10,9,1820.0
598,1,6,2790.0
598,2,4,2090.0
599,4,16,6510.0
599,20,4,1300.0
599,13,9,1410.0
599,10,6,1780.0
599,19,4,1090.0
599,14,17,1930.0
600,15,4,1500.0
600,2,17,2010.0
601,8,6,1140.0
601,16,14,1780.0
601,9,7,5170.0
601,7,10,10600.0
602,6,10,1650.0
602,24,9,1580.0
602,15,11,1590.0
603,22,12,1890.0
603,21,11,780.0
603,1,11,2750.0
603,2,15,2080.0
604,22,7,1970.0
604,18,7,11980.0
604,4,10,6490.0
604,25,10,770.0
604,3,15,1180.0
604,6,12,1700.0
605,21,11,870.0
605,20,13,1390.0
605,6,13,1820.0
605,17,14,7100.0
605,13,13,1500.0
606,12,12,1570.0
606,23,11,2200.0
606,22,14,2080.0
607,23,7,2160.0
607,8,6,1250.0
607,7,3,11190.0
607,1,8,3050.0
607,17,4,7210.0
607,15,14,1690.0
608,9,6,5710.0
608,12,12,1570.0
608,21,10,870.0
609,9,14,5740.0
609,2,5,2210.0
609,5,13,1640.0
609,26,4,1560.0
609,8,11,1190.0
610,10,5,1930.0
610,22,10,2120.0
610,14,11,2050.0
610,23,7,2130.0
610,18,10,13160.0
610,17,13,7370.0
611,17,8,7110.0
611,24,11,1740.0
611,9,7,5500.0
611,1,4,3150.0
612,6,14,1870.0
612,8,7,1200.0
613,8,4,1370.0
613,7,6,12580.0
613,16,5,2240.0
613,25,3,950.0
614,7,13,12940.0
614,26,3,1750.0
614,24,8,1990.0
615,1,10,3410.0
615,2,14,2490.0
616,16,10,2280.0
616,20,6,1570.0
616,18,13,14690.0
616,6,7,2070.0
616,25,12,930.0
617,17,4,8130.0
617,26,9,1710.0
617,8,4,1370.0
617,5,5,1870.0
617,1,9,3440.0
617,12,7,1760.0
618,1,8,3530.0
618,25,4,960.0
618,5,7,1850.0
618,15,3,1880.0
619,2,12,2550.0
619,25,13,970.0
620,18,14,14780.0
620,25,7,950.0
620,22,10,2380.0
620,21,7,1010.0
621,19,10,1460.0
621,9,12,7060.0
621,1,10,3940.0
622,23,9,2780.0
622,24,8,2250.0
622,20,7,1820.0
622,17,6,9030.0
623,6,3,2320.0
623,24,4,2230.0
623,10,14,2480.0
623,4,7,9050.0
624,7,12,14080.0
624,14,9,2730.0
624,22,8,2730.0
624,2,3,2870.0
624,26,5,1920.0
624,3,9,1610.0
625,6,3,2330.0
625,7,12,14630.0
626,4,12,8700.0
626,15,7,2110.0
626,18,8,16610.0
626,8,13,1530.0
626,26,5,1990.0
626,13,6,1860.0
627,22,8,2680.0
627,24,16,2270.0
627,23,12,2710.0
628,6,5,2370.0
628,20,8,1810.0
628,19,16,1540.0
628,26,15,1990.0
629,17,7,8950.0
629,15,10,2180.0
629,21,12,1090.0
629,1,10,3810.0
629,16,11,2460.0
629,2,8,2870.0
630,15,7,2190.0
630,18,14,17310.0
631,20,13,1750.0
631,7,8,14750.0
631,4,18,8760.0
632,10,14,2430.0
632,19,13,1470.0
632,26,11,1950.0
633,23,17,2670.0
633,5,12,2180.0
633,18,8,17020.0
633,14,14,2680.0
634,21,6,1090.0
634,17,8,8930.0
634,23,8,2790.0
635,19,7,1590.0
635,3,7,1690.0
635,26,12,2050.0
636,4,15,9370.0
636,5,5,2300.0
636,26,18,2040.0
636,2,11,3000.0
636,11,6,2950.0
636,23,12,2890.0
637,6,15,2480.0
637,13,14,1970.0
637,24,15,2320.0
637,17,11,9700.0
638,19,4,1640.0
638,22,5,2880.0
638,18,11,17530.0
638,10,19,2570.0
638,26,14,2130.0
639,8,8,1670.0
639,3,16,1750.0
640,12,5,2070.0
640,10,4,2620.0
641,18,13,17560.0
641,11,10,2900.0
641,17,6,9750.0
641,9,14,7570.0
641,6,5,2490.0
642,21,17,1170.0
642,12,4,2040.0
642,13,4,2080.0
642,18,4,18060.0
642,23,8,2910.0
643,16,14,2620.0
